provided by Gürkan Korkmaz,http://orcid.org/0000-0003-1911-027X
Sequence,TotalCDS,Uncounted,%Uncounted,TGA,TAG,TAA,%TGA,%TAG,%TAA,CDSGC,OffTGA,OffTAG,OffTAA,%OffTGA,%OffTAG,%OffTAA,CDS Gs,CDS Cs,CDS As,CDS Ts
00029GCF_000151865.2_Ttru_1.4_CDS.fna,25083,5575,0.2222620898616593,9639,4365,5504,0.4941049825712528,0.22375435718679515,0.282140660241952,0.5360931374830674,590034,158503,220539,0.6088624627996153,0.16356095909918314,0.22757657810120155,8375151,8233157,7798844,6573114
00030GCF_000151885.1_Dord_2.0_CDS.fna,30110,1687,0.056027897708402524,13973,6523,7927,0.49160890827850684,0.2294972381522007,0.27889385356929247,0.5201477687628335,1007260,289933,373771,0.6028017360038875,0.1735124155876488,0.22368584840846362,13218743,13156986,13178596,11153821
00031GCF_000151905.2_gorGor4_CDS.fna,47003,1849,0.03933791460119567,22403,10262,12489,0.49614652079549987,0.22726668733667008,0.2765867918678301,0.5217835016883411,1595005,447520,606324,0.6021502169432836,0.16894885287911843,0.22890093017759788,20998090,20714370,20934645,17294978
00032GCF_000164805.1_Tarsius_syrichta-2.0.1_CDS.fna,28742,3614,0.12573933616310626,12470,5672,6986,0.496259153135944,0.2257242916268704,0.2780165552371856,0.5152704430065804,889239,250039,340537,0.6009122761966867,0.16896639106915393,0.23012133273415933,11441307,11228197,11594889,9730958
00033GCF_000164845.2_Vicugna_pacos-2.0.2_CDS.fna,34095,2224,0.06522950579263821,16074,7294,8503,0.5043456433748549,0.2288600922468702,0.2667942643782749,0.5282564031535383,1200454,317864,442758,0.6121404779824954,0.1620865280080935,0.22577299400941117,16235719,16045641,15772698,13055206
00034GCF_000165445.1_Mmur_2.0_CDS.fna,56714,1797,0.031685298162711144,27350,12634,14933,0.4980242912030883,0.23005626672979224,0.2719194420671195,0.5249024310592718,2152754,634534,871660,0.5883532643809095,0.17341979169969074,0.23822694391939978,29607909,29375932,29379932,24007284
00035GCF_000165445.2_Mmur_3.0_CDS.fna,59298,1707,0.02878680562582212,28745,13335,15511,0.4991231268774635,0.2315465958222639,0.2693302773002726,0.5223074278215397,2434037,718314,994812,0.5869161641343733,0.17320611704917313,0.23987771881645356,32891536,32597411,33096300,26798662
00036GCF_000181275.1_SorAra2.0_CDS.fna,24156,1571,0.06503560192084783,11480,5402,5703,0.5083019703342927,0.23918529997786142,0.25251272968784594,0.5477824294869106,712907,178010,253336,0.6230326684745419,0.15556874222746192,0.22139858929799616,10845854,10883632,9713326,8225284
00037GCF_000181295.1_OtoGar3_CDS.fna,27259,1089,0.039950108221137974,12840,5935,7395,0.49063813526939243,0.22678639663737105,0.2825754680932365,0.51957214669703,935088,263374,349559,0.6040538209752968,0.17013593484842907,0.2258102441762741,12089017,11894253,11992452,10183931
00038GCF_000181335.2_Felis_catus_8.0_CDS.fna,53741,2301,0.042816471595243856,25518,11686,14236,0.49607309486780715,0.22717729393468117,0.2767496111975117,0.5194897114669569,2086008,598231,829048,0.5937482477235706,0.17027672376324507,0.2359750285131844,27665194,27317782,27865621,22991759
00039GCF_000189315.1_Devil_ref_v7.0_CDS.fna,26008,2564,0.09858505075361428,10739,4846,7859,0.45807029517147246,0.20670534038559973,0.3352243644429278,0.48251645098386853,887129,294376,399119,0.5612523914605877,0.186240370891496,0.25250723764791627,10163863,9874844,11626695,9864181
00040GCF_000208655.1_Dasnov3.0_CDS.fna,39473,2695,0.06827451675829048,18147,8153,10478,0.49341997933547227,0.22168143999129913,0.28489858067322854,0.5232868204788292,1200406,351976,500795,0.5846578254091099,0.17142993516876529,0.24391223942212484,16521372,16443862,16333368,13697890
00041GCF_000215625.1_MusPutFur1.0_CDS.fna,49307,2520,0.05110836189587685,23474,10739,12574,0.5017205634043644,0.22952957017975079,0.2687498664158848,0.5282809261994491,1883536,531302,729515,0.5990218019414487,0.1689702142221309,0.2320079838364204,26158117,25910473,25484039,21009684
00042GCF_000223135.1_CriGri_1.0_CDS.fna,36858,3346,0.09078083455423518,16287,7837,9388,0.4860050131296252,0.23385652900453568,0.28013845786583913,0.5058820350222658,1336935,388175,478453,0.6067151245505574,0.17615788611444283,0.21712698933499971,16018511,15731203,16842803,14168585
00043GCF_000235385.1_SaiBol1.0_CDS.fna,36665,1397,0.038101731896904405,17580,7851,9837,0.49846886696155157,0.22260973120108882,0.27892140183735964,0.5226466036260958,1313073,366603,495461,0.6036736996336323,0.16854248720885168,0.22778381315751606,17390363,17169386,17237686,14327072
00044GCF_000236235.1_SpeTri2.0_CDS.fna,38979,1363,0.03496754662767131,18301,8633,10682,0.4865216928966397,0.22950340280731604,0.2839749042960442,0.5089034261710772,1598928,471645,622774,0.5936583737632024,0.17511482924405952,0.23122679699273804,19824157,19485422,20744401,17189711
00045GCF_000243295.1_TriManLat1.0_CDS.fna,26588,932,0.035053407552279224,12491,5748,7417,0.4868646710321172,0.22404115996258187,0.2890941690053009,0.5196707292626064,934942,266134,365641,0.5967523171064079,0.1698673085183859,0.23338037437520626,12203239,12032267,12150656,10250111
00046GCF_000247695.1_HetGla_female_1.0_CDS.fna,42870,1352,0.03153720550501516,21448,9453,10617,0.5165952117154006,0.2276843778602052,0.25572041042439425,0.5315336730627817,1607491,431255,562274,0.6180233139306888,0.16580226218944877,0.21617442387986252,21912769,21710519,20942722,17504591
00047GCF_000247795.1_Bos_indicus_1.0_CDS.fna,36387,1319,0.036249209882650395,17575,8055,9438,0.5011691570662713,0.2296965894832896,0.2691342534504391,0.5294767809407807,1268672,339251,477252,0.6084247125541021,0.16269665615595813,0.22887863128993968,17401782,17294958,16853299,13980200
00048GCF_000258655.2_panpan1.1_CDS.fna,47893,1722,0.03595515002192387,22911,10312,12948,0.4962205713543133,0.22334365727404648,0.2804357713716402,0.5153916212613141,1718984,492674,676329,0.5952187457907532,0.17059425821515126,0.23418699599409554,22061226,21681454,22470424,18659599
00049GCF_000260255.1_OctDeg1.0_CDS.fna,27750,1148,0.04136936936936937,13380,6152,7070,0.502969701526201,0.23126080745808586,0.2657694910157131,0.5298635453574442,942002,251792,326663,0.6195518847293938,0.1656028417771762,0.21484527349342994,12685122,12525351,12104259,10264448
00050GCF_000260355.1_ConCri1.0_CDS.fna,29581,1258,0.042527297927723876,14407,6426,7490,0.5086678671044734,0.22688274547187798,0.26444938742364865,0.5261089018316575,1061438,293570,403422,0.6036282365519242,0.16695006340883628,0.22942170003923956,14304908,14194014,14002495,11667828
00051GCF_000264685.2_Panu_2.0_CDS.fna,61257,2157,0.03521230226749596,29088,13320,16692,0.49218274111675125,0.22538071065989848,0.28243654822335024,0.5174006580255118,2265212,649831,892969,0.5948542178963722,0.17064835930138875,0.23449742280223906,29474514,29153357,29951108,24733345
00052GCF_000276665.1_ChiLan1.0_CDS.fna,48328,4383,0.09069276609832809,22546,10357,11042,0.5130504039139834,0.23568096484241666,0.25126863124359994,0.5325672309666784,1707818,466324,618528,0.6115359136596877,0.1669814192153029,0.22148266712500939,23786743,23531488,22690754,18840325
00053GCF_000280705.1_JacJac1.0_CDS.fna,25741,1000,0.03884852958315528,12475,5626,6640,0.504223758134271,0.22739582070247766,0.2683804211632513,0.5270430185487388,915460,244828,313108,0.6213265137138964,0.16616578299384552,0.21250770329225815,12088197,11958419,11683032,9895880
00054GCF_000283155.1_CerSimSim1.0_CDS.fna,33959,1146,0.03374657675432139,16369,7206,9238,0.49885716027184346,0.21960808216255753,0.281534757565599,0.5223023351387152,1310339,371643,504476,0.5992975854098272,0.1699749091910295,0.23072750539914327,17284340,17060937,17154513,14257674
00055GCF_000292845.1_OchPri3.0_CDS.fna,26003,1181,0.0454178364034919,12775,5909,6138,0.5146644106034969,0.23805495125292078,0.2472806381435823,0.5404802054166932,840987,203218,276326,0.6368551741685731,0.1538911241008352,0.2092537017305917,11986895,11899652,11035553,9272945
00056GCF_000296735.1_ChrAsi1.0_CDS.fna,25578,1025,0.04007350066463367,11932,5300,7321,0.48596912800879727,0.21585956909542622,0.2981713028957765,0.5115361904312364,900092,260569,345716,0.5975210720822212,0.17297728257932776,0.22950164533845113,11295585,11170021,11574941,9877374
00057GCF_000296755.1_EriEur2.0_CDS.fna,29843,1303,0.04366183024494857,14495,6511,7534,0.5078836720392431,0.22813594954449895,0.2639803784162579,0.5302588332745055,1001705,272650,352241,0.6158290073257281,0.16761998676991705,0.21655100590435486,13509350,13540904,12980172,10982876
00058GCF_000298275.1_OryAfe1.0_CDS.fna,25963,1177,0.04533374417440204,12096,5523,7167,0.4880174291938998,0.22282740256596464,0.28915516824013554,0.513963996735967,911740,260838,351375,0.5982730438537146,0.17115882182718234,0.23056813431910303,11463228,11298345,11620306,9904439
00059GCF_000298355.1_BosGru_v2.0_CDS.fna,29634,1868,0.0630357022339205,13736,6256,7774,0.49470575524022187,0.225311532089606,0.27998271267017216,0.5274755088696312,900990,235507,332416,0.6133719287663735,0.16032739855934286,0.22630067267428364,12178488,12046252,11741966,9959104
00060GCF_000298735.2_Oar_v4.0_CDS.fna,43602,1786,0.04096142378789964,20259,9295,12262,0.4844796250239143,0.2222833365219055,0.2932370384541802,0.5061071087893185,1756361,505573,731365,0.5867643025304188,0.16890160321437986,0.24433409425520136,21775212,21233057,23048406,18921916
00061GCF_000299155.1_EleEdw1.0_CDS.fna,25607,1202,0.046940289764517515,12088,5478,6839,0.4953083384552346,0.2244622003687769,0.2802294611759885,0.5234030723933307,838581,221306,307885,0.6130999903492688,0.1618003585392887,0.22509965111144256,11061879,11012409,10870789,9229471
00062GCF_000306695.2_CHM1_1.1_CDS.fna,45321,2446,0.05397056552150217,21285,9509,12081,0.4964431486880466,0.22178425655976677,0.2817725947521866,0.5181776461293855,1442609,400262,559666,0.600452355156237,0.1665997235422389,0.23294792130152417,18768743,18419622,18850096,15729137
00063GCF_000308155.1_EptFus1.0_CDS.fna,24526,1152,0.046970561852727716,11801,5340,6233,0.5048772139984599,0.22845897150680242,0.26666381449473775,0.5372338725996613,794322,206250,293457,0.6138363205152281,0.15938591793537857,0.22677776154939341,11345400,11252840,10622081,8843743
00064GCF_000311805.1_CB1_CDS.fna,32598,2067,0.06340879808577213,15310,6919,8302,0.5014575349644623,0.22662212177786512,0.2719203432576725,0.5174713069782072,1288183,341885,496961,0.6056254992292066,0.16073358661306453,0.23364091415772892,16440503,16080965,16696932,13628501
00065GCF_000313985.1_EchTel2.0_CDS.fna,23276,976,0.04193160336827634,11224,5194,5882,0.5033183856502242,0.23291479820627803,0.2637668161434978,0.5404647173789632,713233,181561,247999,0.6241139033928279,0.15887479184769246,0.21701130475947963,10371356,10422069,9586652,8093156
00066GCF_000317375.1_MicOch1.0_CDS.fna,31073,1104,0.03552923760177646,14842,7036,8091,0.4952450865894758,0.23477593513297074,0.26997897827755346,0.5219574005813942,1156012,322244,399062,0.6157784669406036,0.1716512599357168,0.21257027312367963,14970284,14846045,14871266,12436471
00067GCF_000317765.1_CHIR_1.0_CDS.fna,37123,9112,0.2454543005683808,13792,6107,8112,0.4923779943593588,0.21802149155688835,0.2896005140837528,0.5112972978253062,1084165,299502,427434,0.5986220536568639,0.16537012568597775,0.23600782065715828,13653710,13407741,14152192,11713394
00068GCF_000321225.1_Oros_1.0_CDS.fna,31648,1176,0.0371587462082912,15164,6747,8561,0.49763717511157785,0.22141638225255972,0.28094644263586244,0.52773366565887,1063872,292631,404854,0.6040070241296909,0.16613951629340332,0.22985345957690576,14509285,14244564,13985055,11746627
00069GCF_000325575.1_ASM32557v1_CDS.fna,33456,1337,0.03996293639406982,16036,7195,8888,0.49926834583891155,0.22401071017154955,0.2767209439895389,0.5164695879134852,1203956,360957,495583,0.584303973412227,0.1751796654786032,0.24051636110916982,15930684,15669516,16153836,13430980
00070GCF_000327345.1_ASM32734v1_CDS.fna,34050,2212,0.06496328928046989,15711,7411,8716,0.493466926314467,0.23277215905521703,0.273760914630316,0.5206594611525627,1157351,326027,455013,0.5970678774303018,0.16819465216254098,0.23473747040715728,15414826,15210628,15508186,12686868
00071GCF_000331955.2_Oorc_1.1_CDS.fna,28009,846,0.03020457710021779,13454,6192,7517,0.4953061149357582,0.22795714759047234,0.2767367374737695,0.5333430057529047,950035,256689,359241,0.6066770330115935,0.1639174566481371,0.22940551034026943,13346277,13180027,12652350,10557264
00072GCF_000334495.1_TupChi_1.0_CDS.fna,38219,3501,0.0916036526335069,17288,7983,9447,0.4979549513220808,0.22993836050463737,0.2721066881732819,0.5193784840705797,1201055,347885,478387,0.5924327945121828,0.1715978724695128,0.2359693330183044,16062879,15945091,16146645,13472832
00073GCF_000349665.1_MesAur1.0_CDS.fna,33413,2052,0.061413222398467665,15462,7540,8359,0.4930327476802398,0.240426006823762,0.2665412454959982,0.5258482123582853,1201848,338030,406739,0.6174034234777566,0.17364997839842147,0.208946598123822,15790076,15718619,15430524,12980534
00074GCF_000349705.1_LepWed1.0_CDS.fna,26838,2725,0.10153513674640435,11936,5362,6815,0.4950026956413553,0.2223696761083233,0.2826276282503214,0.5263464577734353,739969,206898,288901,0.5987928154799282,0.16742462986580006,0.23378255465427167,10090361,9877823,9758142,8211013
00075GCF_000364345.1_Macaca_fascicularis_5.0_CDS.fna,63248,2081,0.03290222615734885,29772,13696,17699,0.4867330423267448,0.22391158631288113,0.28935537136037404,0.5080572348810498,2786191,821162,1147899,0.5859186852768266,0.17268527514419846,0.24139603957897499,34643488,33913801,36594249,29788552
00076GCF_000400835.1_PHO1.0_CDS.fna,32945,1691,0.05132797086052512,15662,6602,8990,0.5011198566583477,0.21123696166890638,0.2876431816727459,0.536246094201921,962826,241608,343948,0.621827171847774,0.15603901362841985,0.22213381452380615,13498042,13311530,12477472,10707860
00077GCF_000409795.2_Chlorocebus_sabeus_1.1_CDS.fna,62312,1836,0.02946462960585441,29998,13643,16835,0.4960314835637278,0.22559362391692572,0.2783748925193465,0.5149167813606199,2733361,792070,1101959,0.590691729030836,0.17116992516299684,0.2381383458061672,35083959,34486971,35996123,29543964
00078GCF_000412655.1_ASM41265v1_CDS.fna,41802,2431,0.05815511219558873,19364,9035,10972,0.49183409108226867,0.22948363008305606,0.2786822788346753,0.5169863705913267,1492386,421644,592900,0.5953042167112763,0.168191373512623,0.23650440977610065,19500926,19249775,19917080,16287195
00079GCF_000419365.1_C_griseus_v1.0_CDS.fna,34313,2578,0.07513187421676916,15492,7412,8831,0.4881676382542934,0.23355916180872854,0.2782731999369781,0.5064575148556869,1211171,351154,434866,0.6064372411051322,0.1758239447303738,0.21773881416449403,14574771,14329985,15273455,12894209
00080GCF_000442215.1_Lipotes_vexillifer_v1_CDS.fna,27293,1447,0.05301725717216869,12941,5646,7259,0.5006964327168614,0.2184477288555289,0.2808558384276097,0.5332788277877439,897157,238733,336644,0.6092606350685281,0.1621239305849644,0.22861543434650744,12510799,12280393,11800171,9896873
00081GCF_000464555.1_PanTig1.0_CDS.fna,30140,1539,0.05106171201061712,14070,6383,8148,0.49194084122932763,0.2231740148945841,0.28488514387608826,0.5118924591923517,1016413,294768,409983,0.5905381474397559,0.17126084440529782,0.2382010081549463,13065117,12787381,13408266,11243004
00082GCF_000471725.1_UMD_CASPUR_WB_2.0_CDS.fna,42505,2497,0.058746029878837785,20193,9064,10751,0.5047240551889622,0.22655468906218756,0.26872125574885025,0.534492738419701,1423052,371628,523591,0.613841953766406,0.1603039506597805,0.22585409557381342,19943092,19798394,18892545,15719619
00083GCF_000472045.1_Physeter_macrocephalus-2.0.2_CDS.fna,32473,2487,0.0765867027992486,14844,6623,8519,0.4950310144734209,0.22086973921163208,0.284099246314947,0.5203308398486838,1105885,315828,449421,0.5910239459065999,0.16878962169465148,0.24018643239874857,14727912,14391944,14719458,12124803
00084GCF_000493695.1_BalAcu1.0_CDS.fna,35261,1411,0.040015881568872126,17050,7576,9224,0.5036927621861153,0.2238109305760709,0.2724963072378139,0.5223912720167813,1285639,358232,505968,0.598016409600905,0.16663201290887364,0.23535157749022137,17169019,16797013,17037765,14016493
00085GCF_000500345.1_Pman_1.0_CDS.fna,46378,2010,0.04333951442494286,22116,10435,11817,0.4984673638658493,0.23519203029210242,0.26634060584204833,0.521941860184103,1937365,520296,677897,0.6178692915264204,0.16593410168142322,0.2161966067921563,24929140,24679571,24974804,20462916
00086GCF_000622305.1_S.galili_v1.0_CDS.fna,39600,2312,0.058383838383838385,18621,8533,10134,0.49938317957519845,0.2288403776013731,0.27177644282342844,0.5157401774366441,1506512,432600,530727,0.6099636454036073,0.17515311726796767,0.21488323732842504,18858484,18665172,19153838,16079405
00087GCF_000687225.1_UrsMar_1.0_CDS.fna,29816,1735,0.05819023343171451,13846,6351,7884,0.49307360848972615,0.22616715928919912,0.28075923222107474,0.5157982579453322,914683,261113,366408,0.5931011720887769,0.16931158264406007,0.2375872452671631,12069471,11843157,12152902,10294898
00088GCF_000696425.1_G_variegatus-3.0.2_CDS.fna,34399,4858,0.14122503561150032,14466,6629,8446,0.48969229206865034,0.22439998645949696,0.28590772147185267,0.5142932593034789,1018247,293299,401909,0.5942653877691565,0.17117403141605703,0.2345605808147865,13050838,12853161,13282530,11181619
00089GCF_000696695.1_Burgud_CDS.fna,40088,3434,0.08566154460187587,18127,8210,10317,0.4945435695967698,0.2239864680526,0.2814699623506302,0.5141057729888663,1348159,384049,537259,0.5940421253095991,0.1692243156653082,0.2367335590250927,17310617,16965548,17638288,14756973
00090GCF_000743615.1_DMR_v1.0_CDS.fna,44639,1951,0.04370617621362486,21578,9722,11388,0.5054816341829086,0.22774550224887558,0.2667728635682159,0.5178166591792202,1696939,474575,629086,0.6059198028993787,0.1694547596943512,0.22462543740627008,21917223,21590061,22070862,18442488
00091GCF_000754665.1_Bison_UMD1.0_CDS.fna,36645,2560,0.06985946240960568,16832,7616,9637,0.4938242628722312,0.22344139650872819,0.2827343406190406,0.5161225113243492,1281508,355732,512063,0.596243526389718,0.165510400348392,0.23824607326189,16635473,16392455,16895554,14068937
00092GCF_000765115.1_Oori1_CDS.fna,54049,1920,0.035523321430553756,26178,12144,13807,0.5021772909512939,0.23296054019835408,0.264862168850352,0.530401530069511,2382872,632733,904650,0.6078359698540018,0.16140098029337377,0.23076304985262439,32572238,32101085,31627610,25631828
00093GCF_000767585.1_PRJNA234474_Ca_dromedarius_V1.0_CDS.fna,29769,4421,0.1485101951694716,12711,5716,6921,0.5014596812371784,0.22550102572195044,0.2730392930408711,0.5245133699760677,896395,236390,338303,0.6093415213773751,0.1606905909095853,0.2299678877130396,11981614,11834631,11746634,9843485
00094GCF_000767855.1_Ca_bactrianus_MBC_1.0_CDS.fna,30513,3072,0.10067839937076001,13709,6274,7458,0.4995809190627164,0.22863598265369336,0.27178309828359026,0.5247999347384187,1000920,265663,376241,0.6092679434924252,0.16171117539066876,0.22902088111690602,13361742,13181587,13117738,10916929
00095GCF_000769185.1_Rrox_v1_CDS.fna,38286,2498,0.0652457817478974,17696,7956,10136,0.49446741924667487,0.22230915390633732,0.2832234268469878,0.514433906558303,1386219,392929,548458,0.5955556911264192,0.16881250520921495,0.23563180366436587,17614889,17236131,18005409,14889922
00096GCF_000772875.2_Mmul_8.0.1_CDS.fna,56590,3102,0.05481533839901043,26013,11948,15527,0.48633338318875263,0.22337720610230333,0.29028941070894404,0.5099497521032399,2329851,685092,950654,0.5875158267468933,0.1727588557284061,0.23972531752470058,29199510,28588385,30603100,24929768
