GCF_000929515.1_ViralProj266784.fna,50,2,0.04,26,6,16,0.53,0.12,0.33,0.48,1008,351,572,0.52,0.18,0.3,9791,9573,10761,10308,40433,GCF_000929515.1_ViralProj266784.fna,1,0.48,398,1083,678,11147,11001,12477,11924,TRUE,46549,6116,0.18,0.5,0.31,0.13,2784,3332,0.46,47,75,106
GCF_000925735.1_ViralProj266649.fna,50,1,0.02,12,5,32,0.24,0.1,0.64,0.42,720,337,651,0.42,0.2,0.38,7330,5656,10027,7720,30733,GCF_000925735.1_ViralProj266649.fna,1,0.41,360,729,728,7774,5911,10835,8456,TRUE,32976,2243,0.2,0.4,0.4,0.07,699,1544,0.31,23,9,77
GCF_000922475.1_ViralProj260422.fna,50,2,0.04,35,4,9,0.71,0.08,0.18,0.64,440,76,65,0.76,0.13,0.11,11068,11533,6858,5690,35149,GCF_000922475.1_ViralProj260422.fna,1,0.64,93,453,72,11519,12092,7180,6043,TRUE,36834,1685,0.15,0.73,0.12,0.05,1010,675,0.6,17,13,7
GCF_000916695.1_ViralProj230850.fna,50,2,0.04,21,3,24,0.43,0.06,0.49,0.57,902,96,261,0.72,0.08,0.21,10994,10769,8540,7654,37957,GCF_000916695.1_ViralProj230850.fna,1,0.57,138,956,320,11830,11668,9432,8458,TRUE,41388,3431,0.1,0.68,0.23,0.08,1735,1696,0.51,42,54,59
GCF_000912335.1_ViralProj227113.fna,50,2,0.04,16,9,23,0.33,0.18,0.47,0.41,842,428,991,0.37,0.19,0.44,8627,7122,13008,9663,38420,GCF_000912335.1_ViralProj227113.fna,1,0.41,445,823,1028,8903,7329,13501,10142,TRUE,39875,1455,0.19,0.36,0.45,0.04,483,972,0.33,17,-19,37
GCF_000911455.1_ViralProj229898.fna,50,3,0.06,23,3,21,0.48,0.06,0.44,0.62,519,63,113,0.75,0.09,0.16,12498,12212,8636,6764,40110,GCF_000911455.1_ViralProj229898.fna,1,0.61,142,533,142,13732,13476,9684,7688,TRUE,44580,4470,0.17,0.65,0.17,0.1,2498,1972,0.56,79,14,29
GCF_000911255.1_ViralProj227001.fna,50,3,0.06,29,3,15,0.6,0.06,0.31,0.62,565,107,123,0.71,0.13,0.15,12309,12297,8278,6504,39388,GCF_000911255.1_ViralProj227001.fna,1,0.62,151,573,139,13382,13372,8984,7220,TRUE,42958,3570,0.17,0.66,0.16,0.08,2148,1422,0.6,44,8,16
GCF_000909215.1_ViralProj206487.fna,50,3,0.06,1,18,28,0.02,0.38,0.58,0.29,671,906,1688,0.21,0.28,0.52,6574,3729,14971,10556,35830,GCF_000909215.1_ViralProj206487.fna,1,0.28,965,654,1821,6933,4051,16002,12126,TRUE,39112,3282,0.28,0.19,0.53,0.08,681,2601,0.21,59,-17,133
GCF_000843425.1_ViralProj14350.fna,50,2,0.04,5,14,29,0.1,0.29,0.59,0.35,849,565,1156,0.33,0.22,0.45,6924,5348,12574,10060,34906,GCF_000843425.1_ViralProj14350.fna,1,0.35,632,878,1243,7499,5820,13324,11742,TRUE,38385,3479,0.23,0.32,0.45,0.09,1047,2432,0.3,67,29,87
GCF_000906175.1_ViralProj195518.fna,50,4,0.08,8,9,29,0.17,0.19,0.62,0.39,581,678,967,0.26,0.3,0.43,7312,6605,12293,9110,35320,GCF_000906175.1_ViralProj195518.fna,1,0.4,964,687,1069,8548,9230,11483,15686,TRUE,44947,9627,0.35,0.25,0.39,0.21,3861,5766,0.4,286,106,102
GCF_000837365.1_ViralProj14133.fna,50,2,0.04,13,5,30,0.27,0.1,0.61,0.38,915,488,948,0.39,0.21,0.4,7749,6302,12696,10053,36800,GCF_000837365.1_ViralProj14133.fna,1,0.38,548,940,1073,8393,6912,14058,11377,TRUE,40740,3940,0.21,0.37,0.42,0.1,1254,2686,0.32,60,25,125
GCF_000843345.1_ViralProj14332.fna,50,3,0.06,17,2,28,0.35,0.04,0.58,0.49,914,281,660,0.49,0.15,0.36,9541,8364,9718,8892,36515,GCF_000843345.1_ViralProj14332.fna,1,0.48,314,891,725,9634,8512,10177,9234,TRUE,37557,1042,0.16,0.46,0.38,0.03,241,801,0.23,33,-23,65
GCF_000905515.1_ViralProj195499.fna,50,4,0.08,9,6,31,0.19,0.13,0.66,0.39,969,751,1140,0.34,0.26,0.4,8878,7294,13770,11381,41323,GCF_000905515.1_ViralProj195499.fna,1,0.39,946,786,1254,8464,10103,13080,15679,TRUE,47326,6003,0.32,0.26,0.42,0.13,2395,3608,0.4,195,-183,114
GCF_000901715.1_ViralProj181077.fna,50,1,0.02,10,4,35,0.2,0.08,0.7,0.43,710,307,631,0.43,0.19,0.38,7289,5582,9735,7610,30216,GCF_000901715.1_ViralProj181077.fna,1,0.42,325,701,678,7589,5791,10354,8108,TRUE,31842,1626,0.19,0.41,0.4,0.05,509,1117,0.31,18,-9,47
GCF_000898195.1_ViralProj167662.fna,50,1,0.02,15,6,28,0.3,0.12,0.56,0.42,884,573,914,0.37,0.24,0.39,9124,7037,12442,9425,38028,GCF_000898195.1_ViralProj167662.fna,1,0.42,639,891,1022,9771,7390,13610,10395,TRUE,41166,3138,0.25,0.35,0.4,0.08,1000,2138,0.32,66,7,108
GCF_000891635.1_ViralProj63435.fna,50,4,0.08,13,2,31,0.28,0.04,0.66,0.59,814,71,224,0.73,0.06,0.2,10997,10851,8297,7048,37193,GCF_000891635.1_ViralProj63435.fna,1,0.58,117,827,262,11566,11446,8948,7603,TRUE,39563,2370,0.1,0.69,0.22,0.06,1164,1206,0.49,46,13,38
GCF_000885155.1_ViralProj39771.fna,50,3,0.06,28,10,9,0.58,0.21,0.19,0.61,528,86,123,0.72,0.12,0.17,12613,10676,7737,6965,37991,GCF_000885155.1_ViralProj39771.fna,1,0.61,119,522,163,13124,11086,7985,7702,TRUE,39897,1906,0.15,0.65,0.2,0.05,921,985,0.48,33,-6,40
GCF_000840345.1_ViralProj14225.fna,50,4,0.08,8,9,29,0.17,0.19,0.62,0.36,834,369,792,0.42,0.18,0.4,6144,4810,11141,8525,30620,GCF_000840345.1_ViralProj14225.fna,1,0.35,417,829,849,6562,5265,11953,9572,TRUE,33352,2732,0.2,0.4,0.41,0.08,873,1859,0.32,48,-5,57
GCF_000871505.1_ViralProj19161.fna,50,2,0.04,28,9,11,0.57,0.18,0.22,0.65,431,55,51,0.8,0.1,0.09,11488,10845,6385,5429,34147,GCF_000871505.1_ViralProj19161.fna,1,0.65,163,365,73,11567,12142,6050,6932,TRUE,36691,2544,0.27,0.61,0.12,0.07,1376,1168,0.54,108,-66,22
GCF_000867025.1_ViralProj16382.fna,50,1,0.02,14,12,23,0.28,0.24,0.46,0.36,833,522,930,0.36,0.23,0.41,7322,4803,12821,9200,34146,GCF_000867025.1_ViralProj16382.fna,1,0.35,570,886,1050,7989,5282,14059,10645,TRUE,37975,3829,0.23,0.35,0.42,0.1,1146,2683,0.3,48,53,120
GCF_000839145.1_ViralProj14166.fna,50,2,0.04,3,20,25,0.06,0.41,0.51,0.29,715,761,1368,0.25,0.27,0.48,6125,2906,13010,9182,31223,GCF_000839145.1_ViralProj14166.fna,1,0.28,793,710,1441,6398,3114,13735,10262,TRUE,33509,2286,0.27,0.24,0.49,0.07,481,1805,0.21,32,-5,73
GCF_001882335.1_ViralProj353698.fna,51,3,0.06,16,10,22,0.33,0.2,0.45,0.42,987,447,607,0.48,0.22,0.3,8440,6302,11559,8890,35191,GCF_001882335.1_ViralProj353698.fna,1,0.41,601,824,774,7476,9786,11043,13583,TRUE,41888,6697,0.27,0.37,0.35,0.16,2520,4177,0.38,154,-163,167
GCF_001881835.1_ViralProj353694.fna,51,2,0.04,18,13,18,0.36,0.26,0.36,0.41,933,418,598,0.48,0.21,0.31,7893,5959,11101,8549,33502,GCF_001881835.1_ViralProj353694.fna,1,0.41,586,774,758,7124,9296,10959,13121,TRUE,40500,6998,0.28,0.37,0.36,0.17,2568,4430,0.37,168,-159,160
GCF_001881755.1_ViralProj353695.fna,51,1,0.02,17,12,21,0.33,0.24,0.41,0.4,1003,416,720,0.47,0.19,0.34,8361,6409,12321,9573,36664,GCF_001881755.1_ViralProj353695.fna,1,0.4,583,746,802,7233,9361,11441,13773,TRUE,41808,5144,0.27,0.35,0.38,0.12,1824,3320,0.35,167,-257,82
GCF_001745875.1_ViralProj344158.fna,51,4,0.08,14,3,30,0.29,0.06,0.63,0.54,657,392,497,0.42,0.25,0.32,11713,10081,9718,8536,40048,GCF_001745875.1_ViralProj344158.fna,1,0.54,462,653,522,12282,10591,10220,9109,TRUE,42202,2154,0.28,0.4,0.32,0.05,1079,1075,0.5,70,-4,25
GCF_001745555.1_ViralProj344087.fna,51,1,0.02,13,15,22,0.25,0.29,0.43,0.46,916,231,412,0.59,0.15,0.26,8260,7412,10191,8502,34365,GCF_001745555.1_ViralProj344087.fna,1,0.45,277,857,454,8405,7491,10269,8904,TRUE,35069,704,0.17,0.54,0.29,0.02,224,480,0.32,46,-59,42
GCF_001745195.1_ViralProj344155.fna,51,4,0.08,10,8,29,0.21,0.17,0.6,0.36,788,363,771,0.41,0.19,0.4,6098,4650,10852,8410,30010,GCF_001745195.1_ViralProj344155.fna,1,0.36,397,770,811,6390,5004,11343,9251,TRUE,31988,1978,0.2,0.39,0.41,0.06,646,1332,0.33,34,-18,40
GCF_001743875.1_ViralProj344156.fna,51,5,0.1,21,6,19,0.45,0.13,0.4,0.36,869,352,898,0.41,0.17,0.42,6620,5153,11650,9103,32526,GCF_001743875.1_ViralProj344156.fna,1,0.36,384,841,946,6798,5524,12165,9910,TRUE,34397,1871,0.18,0.39,0.44,0.05,549,1322,0.29,32,-28,48
GCF_001504475.1_ViralProj307962.fna,51,3,0.06,8,13,27,0.16,0.27,0.55,0.43,734,344,648,0.43,0.2,0.38,7639,6367,10648,8147,32801,GCF_001504475.1_ViralProj307962.fna,1,0.42,381,714,795,8026,7018,11162,9560,TRUE,35766,2965,0.2,0.38,0.42,0.08,1038,1927,0.35,37,-20,147
GCF_001503235.1_ViralProj307875.fna,51,3,0.06,32,7,9,0.65,0.14,0.18,0.55,737,162,260,0.64,0.14,0.22,8195,8721,7440,6521,30877,GCF_001503235.1_ViralProj307875.fna,1,0.55,241,1034,355,11834,12835,10804,9747,TRUE,45220,14343,0.15,0.63,0.22,0.32,7753,6590,0.54,79,297,95
GCF_001500915.1_ViralProj307814.fna,51,2,0.04,16,3,30,0.32,0.06,0.6,0.53,810,230,518,0.52,0.15,0.33,10601,9630,9651,8234,38116,GCF_001500915.1_ViralProj307814.fna,1,0.53,299,843,591,11316,10265,10411,9063,TRUE,41055,2939,0.17,0.49,0.34,0.07,1350,1589,0.46,69,33,73
GCF_000925835.1_ViralProj266771.fna,51,2,0.04,26,2,21,0.52,0.04,0.42,0.54,929,133,296,0.68,0.1,0.22,10509,9754,9536,7424,37223,GCF_000925835.1_ViralProj266771.fna,1,0.53,183,944,391,11624,10970,10727,9031,TRUE,42352,5129,0.12,0.62,0.26,0.12,2331,2798,0.45,50,15,95
GCF_000924895.1_ViralProj266648.fna,51,2,0.04,9,8,32,0.18,0.16,0.64,0.42,698,355,610,0.42,0.21,0.37,7295,5640,9931,7607,30473,GCF_000924895.1_ViralProj266648.fna,1,0.42,376,721,684,7753,5913,10794,8341,TRUE,32801,2328,0.21,0.4,0.38,0.07,731,1597,0.31,21,23,74
GCF_000917475.1_ViralProj240596.fna,51,2,0.04,33,3,13,0.66,0.06,0.26,0.65,407,70,62,0.76,0.13,0.12,10582,11116,6398,5316,33412,GCF_000917475.1_ViralProj240596.fna,1,0.65,80,401,64,10911,11469,6633,5542,TRUE,34555,1143,0.15,0.74,0.12,0.03,682,461,0.6,10,-6,2
GCF_000917075.1_ViralProj239735.fna,51,3,0.06,13,10,25,0.27,0.2,0.51,0.39,743,656,1091,0.3,0.26,0.44,8521,8245,14713,11706,43185,GCF_000917075.1_ViralProj239735.fna,1,0.38,738,788,1239,8943,9798,15190,14844,TRUE,48775,5590,0.27,0.28,0.45,0.11,1975,3615,0.35,82,45,148
GCF_000916415.1_ViralProj240034.fna,51,1,0.02,15,4,31,0.29,0.08,0.61,0.54,631,400,530,0.4,0.26,0.34,11675,9959,9780,8553,39967,GCF_000916415.1_ViralProj240034.fna,1,0.54,483,654,577,12710,10846,10769,9442,TRUE,43767,3800,0.28,0.38,0.34,0.09,1922,1878,0.51,83,23,47
GCF_000915675.1_ViralProj240019.fna,51,3,0.06,5,6,37,0.1,0.12,0.76,0.4,482,322,1077,0.26,0.17,0.57,8728,7332,13973,10274,40307,GCF_000915675.1_ViralProj240019.fna,1,0.39,347,493,1184,9097,7701,14995,11362,TRUE,43155,2848,0.17,0.24,0.58,0.07,738,2110,0.26,25,11,107
GCF_000914055.1_ViralProj230593.fna,51,2,0.04,17,5,27,0.34,0.1,0.54,0.61,630,74,122,0.76,0.09,0.15,12667,11964,8700,7367,40698,GCF_000914055.1_ViralProj230593.fna,1,0.6,144,648,147,13571,12825,9485,7989,TRUE,43870,3172,0.15,0.69,0.16,0.07,1765,1407,0.56,70,18,25
GCF_000913995.1_ViralProj230581.fna,51,1,0.02,9,9,32,0.18,0.18,0.63,0.42,652,321,613,0.41,0.2,0.39,6905,5274,9343,7233,28755,GCF_000913995.1_ViralProj230581.fna,1,0.42,340,665,686,7361,5570,10268,7882,TRUE,31081,2326,0.2,0.39,0.41,0.07,752,1574,0.32,19,13,73
GCF_000912295.1_ViralProj227003.fna,51,5,0.1,10,3,33,0.21,0.06,0.7,0.49,1082,225,629,0.56,0.12,0.32,10078,8769,9999,9317,38163,GCF_000912295.1_ViralProj227003.fna,1,0.49,268,1076,685,10316,9065,10624,9856,TRUE,39861,1698,0.13,0.53,0.34,0.04,534,1164,0.31,43,-6,56
GCF_000843485.1_ViralProj14362.fna,51,3,0.06,8,10,30,0.16,0.2,0.61,0.36,786,351,771,0.41,0.18,0.4,6010,4730,10812,8443,29995,GCF_000843485.1_ViralProj14362.fna,1,0.36,390,788,818,6372,5054,11397,9351,TRUE,32174,2179,0.2,0.39,0.41,0.07,686,1493,0.31,39,2,47
GCF_000902475.1_ViralProj181229.fna,51,3,0.06,11,1,36,0.22,0.02,0.73,0.53,1075,154,474,0.63,0.09,0.28,11044,9654,9743,8953,39394,GCF_000902475.1_ViralProj181229.fna,1,0.52,169,1010,519,10769,9634,9877,9003,TRUE,39283,-111,0.1,0.59,0.31,0,-295,184,2.66,15,-65,45
GCF_000902435.1_ViralProj181221.fna,51,2,0.04,17,4,28,0.34,0.08,0.56,0.57,640,165,289,0.59,0.15,0.26,11414,10469,9189,7171,38243,GCF_000902435.1_ViralProj181221.fna,1,0.57,398,557,213,11321,12342,7929,9983,TRUE,41575,3332,0.34,0.48,0.18,0.08,1780,1552,0.53,233,-83,-76
GCF_000902395.1_ViralProj181213.fna,51,1,0.02,9,13,28,0.18,0.25,0.55,0.35,820,452,918,0.37,0.21,0.42,7113,4849,12544,9231,33737,GCF_000902395.1_ViralProj181213.fna,1,0.35,597,977,1229,9149,6332,16095,12826,TRUE,44402,10665,0.21,0.35,0.44,0.24,3519,7146,0.33,145,157,311
GCF_000901255.1_ViralProj184154.fna,51,3,0.06,10,9,29,0.2,0.18,0.59,0.5,1026,352,639,0.51,0.17,0.32,11128,9582,10805,9841,41356,GCF_000901255.1_ViralProj184154.fna,1,0.5,443,1067,733,12149,10482,11956,10968,TRUE,45555,4199,0.2,0.48,0.33,0.09,1921,2278,0.46,91,41,94
GCF_000900495.1_ViralProj179417.fna,51,1,0.02,6,16,28,0.12,0.31,0.55,0.31,610,623,1072,0.26,0.27,0.47,5497,3012,11226,7777,27512,GCF_000900495.1_ViralProj179417.fna,1,0.3,645,641,1260,5881,3614,12518,9663,TRUE,31676,4164,0.25,0.25,0.49,0.13,986,3178,0.24,22,31,188
GCF_000898095.1_ViralProj167051.fna,51,2,0.04,29,4,16,0.58,0.08,0.32,0.62,584,110,124,0.71,0.13,0.15,12451,12506,8383,6706,40046,GCF_000898095.1_ViralProj167051.fna,1,0.62,147,585,136,13330,13426,8897,7315,TRUE,42968,2922,0.17,0.67,0.16,0.07,1799,1123,0.62,37,1,12
GCF_000890635.1_ViralProj62963.fna,51,3,0.06,18,2,28,0.37,0.04,0.57,0.54,856,244,508,0.53,0.15,0.32,11473,10352,9950,8635,40410,GCF_000890635.1_ViralProj62963.fna,1,0.53,282,847,546,11468,10461,10278,8975,TRUE,41182,772,0.17,0.51,0.33,0.02,104,668,0.13,38,-9,38
GCF_000841105.1_ViralProj14217.fna,51,3,0.06,18,9,21,0.37,0.18,0.43,0.43,883,225,629,0.51,0.13,0.36,8559,6863,11671,8397,35490,GCF_000841105.1_ViralProj14217.fna,1,0.43,252,935,718,9232,7557,12389,10149,TRUE,39327,3837,0.13,0.49,0.38,0.1,1367,2470,0.36,27,52,89
GCF_000883415.1_ViralProj32999.fna,51,2,0.04,32,4,13,0.64,0.08,0.26,0.65,443,90,63,0.74,0.15,0.11,11114,11638,6793,5695,35240,GCF_000883415.1_ViralProj32999.fna,1,0.64,105,445,71,11457,12109,7072,5995,TRUE,36633,1393,0.17,0.72,0.11,0.04,814,579,0.58,15,2,8
GCF_000882495.1_ViralProj32995.fna,51,3,0.06,32,5,11,0.65,0.1,0.22,0.65,450,78,68,0.76,0.13,0.11,11320,11924,6813,5780,35837,GCF_000882495.1_ViralProj32995.fna,1,0.65,109,446,76,11532,12265,7036,6053,TRUE,36886,1049,0.17,0.71,0.12,0.03,553,496,0.53,31,-4,8
GCF_000840625.1_ViralProj14285.fna,51,1,0.02,20,2,28,0.39,0.04,0.55,0.52,857,172,461,0.58,0.12,0.31,10161,9209,9819,8313,37502,GCF_000840625.1_ViralProj14285.fna,1,0.51,187,818,541,10355,9818,10259,9240,TRUE,39672,2170,0.12,0.53,0.35,0.05,803,1367,0.37,15,-39,80
GCF_000875025.1_ViralProj29079.fna,51,1,0.02,21,4,25,0.41,0.08,0.49,0.47,1021,168,534,0.59,0.1,0.31,9657,8071,10903,8953,37584,GCF_000875025.1_ViralProj29079.fna,1,0.46,229,1018,693,10428,10353,12276,11995,TRUE,45052,7468,0.12,0.52,0.36,0.17,3053,4415,0.41,61,-3,159
GCF_000874305.1_ViralProj20961.fna,51,3,0.06,36,5,7,0.73,0.1,0.14,0.65,471,78,75,0.75,0.13,0.12,11128,11646,6783,5749,35306,GCF_000874305.1_ViralProj20961.fna,1,0.64,103,455,88,11354,12018,7020,6018,TRUE,36410,1104,0.16,0.7,0.14,0.03,598,506,0.54,25,-16,13
GCF_000873305.1_ViralProj19803.fna,51,1,0.02,12,16,22,0.24,0.31,0.43,0.49,597,233,502,0.45,0.17,0.38,7937,7234,9254,6835,31260,GCF_000873305.1_ViralProj19803.fna,1,0.48,299,639,555,8778,7796,10401,7685,TRUE,34660,3400,0.2,0.43,0.37,0.1,1403,1997,0.41,66,42,53
GCF_000873125.1_ViralProj19481.fna,51,1,0.02,38,7,5,0.75,0.14,0.1,0.66,483,59,49,0.82,0.1,0.08,12637,12447,7057,6075,38216,GCF_000873125.1_ViralProj19481.fna,1,0.65,103,467,60,12559,12771,6964,6468,TRUE,38762,546,0.16,0.74,0.1,0.01,246,300,0.45,44,-16,11
GCF_000866745.1_ViralProj16114.fna,51,2,0.04,22,9,18,0.44,0.18,0.36,0.44,846,312,548,0.5,0.18,0.32,8190,7248,10719,8575,34732,GCF_000866745.1_ViralProj16114.fna,1,0.44,335,850,553,8585,7563,11266,9053,TRUE,36467,1735,0.19,0.49,0.32,0.05,710,1025,0.41,23,4,5
GCF_000836985.1_ViralProj14054.fna,51,4,0.08,10,6,31,0.21,0.13,0.65,0.39,891,486,871,0.4,0.22,0.39,7973,6543,12554,9978,37048,GCF_000836985.1_ViralProj14054.fna,1,0.39,537,886,981,8474,6875,13589,10870,TRUE,39808,2760,0.22,0.37,0.41,0.07,833,1927,0.3,51,-5,110
GCF_001744535.1_ViralProj344152.fna,52,3,0.06,22,6,21,0.44,0.12,0.42,0.36,933,385,892,0.42,0.17,0.4,6954,5476,12113,9668,34211,GCF_001744535.1_ViralProj344152.fna,1,0.36,414,918,916,7225,5791,12617,10570,TRUE,36203,1992,0.18,0.41,0.41,0.06,586,1406,0.29,29,-15,24
GCF_001744195.1_ViralProj344224.fna,52,1,0.02,27,3,21,0.52,0.06,0.4,0.51,901,172,447,0.59,0.11,0.29,10042,8852,9825,8319,37038,GCF_001744195.1_ViralProj344224.fna,1,0.51,194,900,532,10876,10250,10721,9915,TRUE,41762,4724,0.12,0.55,0.33,0.11,2232,2492,0.47,22,-1,85
GCF_001736915.1_ViralProj343483.fna,52,2,0.04,32,9,9,0.63,0.18,0.18,0.63,502,63,75,0.78,0.1,0.12,10697,10110,6713,5576,33096,GCF_001736915.1_ViralProj343483.fna,1,0.62,178,622,99,13426,12583,7741,8122,TRUE,41872,8776,0.2,0.69,0.11,0.21,5202,3574,0.59,115,120,24
GCF_001534595.1_ViralProj308884.fna,52,3,0.06,16,7,26,0.32,0.14,0.52,0.51,578,150,276,0.58,0.15,0.27,8538,7790,8971,6517,31816,GCF_001534595.1_ViralProj308884.fna,1,0.51,156,579,290,8729,8037,9293,6836,TRUE,32895,1079,0.15,0.56,0.28,0.03,438,641,0.41,6,1,14
GCF_001505035.1_ViralProj307912.fna,52,3,0.06,29,11,9,0.58,0.22,0.18,0.69,374,36,39,0.83,0.08,0.09,14298,13988,6779,5867,40932,GCF_001505035.1_ViralProj307912.fna,1,0.69,41,382,43,14996,14817,7196,6142,TRUE,43151,2219,0.09,0.82,0.09,0.05,1527,692,0.69,5,8,4
GCF_001503755.1_ViralProj308009.fna,52,4,0.08,4,11,33,0.08,0.22,0.67,0.32,737,770,1430,0.25,0.26,0.49,7378,4210,14747,10113,36448,GCF_001503755.1_ViralProj308009.fna,1,0.31,845,730,1616,7921,4820,16511,12258,TRUE,41510,5062,0.26,0.23,0.51,0.12,1153,3909,0.23,75,-7,186
GCF_001501375.1_ViralProj307775.fna,52,2,0.04,12,8,30,0.24,0.16,0.59,0.35,603,412,845,0.32,0.22,0.45,5243,3869,9398,7256,25766,GCF_001501375.1_ViralProj307775.fna,1,0.35,458,513,867,5109,4733,9229,9074,TRUE,28145,2379,0.25,0.28,0.47,0.08,730,1649,0.31,46,-90,22
GCF_001501335.1_ViralProj307767.fna,52,1,0.02,12,9,30,0.23,0.17,0.58,0.35,657,406,896,0.34,0.21,0.46,5397,4071,9846,7673,26987,GCF_001501335.1_ViralProj307767.fna,1,0.35,454,542,922,5351,4904,9640,9566,TRUE,29461,2474,0.24,0.28,0.48,0.08,787,1687,0.32,48,-115,26
GCF_001500795.1_ViralProj307790.fna,52,4,0.08,13,11,24,0.27,0.22,0.49,0.4,825,600,1064,0.33,0.24,0.43,8199,6383,11491,10659,36732,GCF_001500795.1_ViralProj307790.fna,1,0.39,673,896,1195,9124,7091,12894,12137,TRUE,41246,4514,0.24,0.32,0.43,0.11,1633,2881,0.36,73,71,131
GCF_001308815.1_ViralProj298067.fna,52,1,0.02,20,6,25,0.38,0.12,0.48,0.52,693,262,653,0.43,0.16,0.41,10738,9478,10177,8534,38927,GCF_001308815.1_ViralProj298067.fna,1,0.51,352,668,766,11197,11064,10826,10502,TRUE,43589,4662,0.2,0.37,0.43,0.11,2045,2617,0.44,90,-25,113
GCF_000954255.1_ViralProj276855.fna,52,2,0.04,10,6,34,0.2,0.12,0.67,0.57,500,292,337,0.44,0.26,0.3,11206,11182,9459,7624,39471,GCF_000954255.1_ViralProj276855.fna,1,0.56,349,475,396,11851,11877,9690,8676,TRUE,42094,2623,0.29,0.39,0.32,0.06,1340,1283,0.51,57,-25,59
