provided by Gürkan Korkmaz,http://orcid.org/0000-0003-1911-027X
Sequence,TotalCDS,Uncounted,%Uncounted,TGA,TAG,TAA,%TGA,%TAG,%TAA,CDSGC,OffTGA,OffTAG,OffTAA,%OffTGA,%OffTAG,%OffTAA,CDS Gs,CDS Cs,CDS As,CDS Ts
00057GCF_000838625.1_ViralProj14056_CDS.fna,5,1,0.2,2,2,0,1.4,1.4,1.0,0.24565529857572194,151,191,297,0.23630672926447574,0.29890453834115804,0.4647887323943662,1121,759,3652,2121
00058GCF_000856905.1_ViralProj15112_CDS.fna,23,3,0.13043478260869565,4,4,12,1.1904761904761905,1.1904761904761905,1.5714285714285714,0.34898092821478266,498,365,655,0.32806324110671936,0.24044795783926218,0.43148880105401843,4476,4051,8340,7567
00059GCF_000856885.1_ViralProj15102_CDS.fna,31,1,0.03225806451612903,5,11,14,1.1612903225806452,1.3548387096774195,1.4516129032258065,0.5073068893528184,476,321,399,0.3979933110367893,0.2683946488294314,0.33361204013377926,7531,8021,8074,7030
00060GCF_000856865.1_ViralProj15098_CDS.fna,2,1,0.5,1,0,0,1.5,1.0,1.0,0.3913548932572395,183,122,172,0.3836477987421384,0.2557651991614256,0.36058700209643607,1982,1721,3339,2420
00061GCF_000856845.1_ViralProj15094_CDS.fna,6,1,0.16666666666666666,3,2,0,1.5,1.3333333333333333,1.0,0.5178815178815179,129,67,63,0.4980694980694981,0.25868725868725867,0.24324324324324326,1958,1836,1796,1736
00062GCF_000856825.1_ViralProj15090_CDS.fna,3,2,0.6666666666666666,0,1,0,1.0,1.5,1.0,0.5388106042512539,68,21,27,0.5862068965517241,0.1810344827586207,0.23275862068965517,1052,3460,1876,1986
00063GCF_000856805.1_ViralProj15085_CDS.fna,4,1,0.25,1,2,0,1.25,1.5,1.0,0.5386367951395481,82,69,64,0.3813953488372093,0.3209302325581395,0.29767441860465116,1433,1404,1309,1121
00064GCF_000856785.1_ViralProj15081_CDS.fna,4,1,0.25,2,1,0,1.5,1.25,1.0,0.5099955575299867,79,27,46,0.5197368421052632,0.17763157894736842,0.3026315789473684,1195,1101,1061,1145
00065GCF_000856765.1_ViralProj15077_CDS.fna,5,1,0.2,2,2,0,1.4,1.4,1.0,0.4797866850163427,114,52,86,0.4523809523809524,0.20634920634920634,0.3412698412698413,1599,1190,1539,1485
00066GCF_000856745.1_ViralProj15073_CDS.fna,5,1,0.2,2,1,1,1.4,1.2,1.2,0.5928201811125485,39,25,32,0.40625,0.2604166666666667,0.3333333333333333,1237,2429,1473,1045
00067GCF_000856725.1_ViralProj15068_CDS.fna,8,1,0.125,4,1,2,1.5,1.125,1.25,0.49877437919641904,137,56,72,0.5169811320754717,0.21132075471698114,0.27169811320754716,2269,2411,2587,2116
00068GCF_000838605.1_ViralProj14052_CDS.fna,261,8,0.03065134099616858,37,59,157,1.1456692913385826,1.2322834645669292,1.6181102362204725,0.31828890616127486,3895,5737,9394,0.20471985703773785,0.3015347419320929,0.49374540103016923,42947,36087,92874,76401
00069GCF_000856705.1_ViralProj15063_CDS.fna,2,1,0.5,1,0,0,1.5,1.0,1.0,0.43861303163628745,213,76,106,0.5392405063291139,0.19240506329113924,0.2683544303797468,2168,2019,3054,2305
00070GCF_000856685.1_ViralProj15059_CDS.fna,8,1,0.125,3,2,2,1.375,1.25,1.25,0.43006012024048096,325,159,248,0.44398907103825136,0.21721311475409835,0.33879781420765026,3126,3312,4553,3979
00071GCF_000856665.2_ViralMultiSegProj15055_CDS.fna,9,1,0.1111111111111111,4,0,4,1.4444444444444444,1.0,1.4444444444444444,0.3752139411856232,330,143,259,0.45081967213114754,0.1953551912568306,0.35382513661202186,2718,2105,4743,3288
00072GCF_000856645.1_ViralProj15050_CDS.fna,7,1,0.14285714285714285,1,4,1,1.1428571428571428,1.5714285714285714,1.1428571428571428,0.46957942017149856,346,201,158,0.4907801418439716,0.2851063829787234,0.22411347517730495,3548,3352,4254,3540
00073GCF_000856625.1_ViralProj15046_CDS.fna,2,1,0.5,0,0,1,1.0,1.0,1.5,0.4148537893352221,266,102,129,0.5352112676056338,0.2052313883299799,0.2595573440643863,2363,1737,3201,2582
00074GCF_000856605.1_ViralProj15041_CDS.fna,2,2,1.0,0,0,0,1.0,1.0,1.0,0.584913611462284,54,26,16,0.5625,0.2708333333333333,0.16666666666666666,1227,1549,782,1188
00075GCF_000856585.1_ViralMultiSegProj15037_CDS.fna,4,1,0.25,2,1,0,1.5,1.25,1.0,0.42648928885845644,302,107,147,0.5431654676258992,0.19244604316546762,0.2643884892086331,2340,2020,3089,2774
00076GCF_000856565.1_ViralProj15032_CDS.fna,2,1,0.5,0,0,1,1.0,1.0,1.5,0.5710029791459782,9,7,4,0.45,0.35,0.2,313,262,240,192
00077GCF_000856545.1_ViralMultiSegProj15028_CDS.fna,4,1,0.25,0,1,2,1.0,1.25,1.5,0.4089872036504315,293,117,171,0.504302925989673,0.20137693631669534,0.2943201376936317,2268,1855,3127,2831
00078GCF_000856525.1_ViralMultiSegProj15024_CDS.fna,3,1,0.3333333333333333,1,0,1,1.3333333333333333,1.0,1.3333333333333333,0.5424560216508796,106,38,27,0.6198830409356725,0.2222222222222222,0.15789473684210525,1496,1711,1758,947
00079GCF_000838585.1_ViralProj14046_CDS.fna,6,1,0.16666666666666666,1,1,3,1.1666666666666667,1.1666666666666667,1.5,0.45006053268765134,37,31,51,0.31092436974789917,0.2605042016806723,0.42857142857142855,699,788,1020,797
00080GCF_000856505.1_ViralProj15017_CDS.fna,6,1,0.16666666666666666,2,2,1,1.3333333333333333,1.3333333333333333,1.1666666666666667,0.5172347204789032,184,59,36,0.6594982078853047,0.2114695340501792,0.12903225806451613,2591,2766,2873,2127
00081GCF_000856485.1_ViralProj15013_CDS.fna,5,1,0.2,1,1,2,1.2,1.2,1.4,0.44902666297628935,268,138,118,0.5114503816793893,0.2633587786259542,0.22519083969465647,2554,2313,3086,2886
00082GCF_000856465.2_ViralProj15008_CDS.fna,2,1,0.5,1,0,0,1.5,1.0,1.0,0.40090286879277703,198,80,108,0.5129533678756477,0.20725388601036268,0.27979274611398963,1526,1227,2161,1953
00083GCF_000856465.1_ViralMultiSegProj15008_CDS.fna,4,1,0.25,1,0,2,1.25,1.0,1.5,0.4144743373374367,292,97,141,0.5509433962264151,0.1830188679245283,0.2660377358490566,2246,1929,3149,2749
00084GCF_000856445.1_ViralProj15004_CDS.fna,10,1,0.1,4,2,3,1.4,1.2,1.3,0.33549880525686976,286,223,423,0.30686695278969955,0.23927038626609443,0.453862660944206,2180,2313,5151,3748
00085GCF_000856405.1_ViralProj14996_CDS.fna,7,1,0.14285714285714285,4,0,2,1.5714285714285714,1.0,1.2857142857142856,0.5175683212493029,135,49,53,0.569620253164557,0.20675105485232068,0.22362869198312235,1552,2160,1933,1527
00086GCF_000856385.1_ViralProj14991_CDS.fna,9,1,0.1111111111111111,2,2,4,1.2222222222222223,1.2222222222222223,1.4444444444444444,0.45979399290227646,140,202,176,0.2702702702702703,0.38996138996138996,0.33976833976833976,2902,2410,3982,2259
00087GCF_000856365.1_ViralProj14987_CDS.fna,6,2,0.3333333333333333,2,0,2,1.4,1.0,1.4,0.472777124951038,149,72,86,0.48534201954397393,0.23452768729641693,0.28013029315960913,1641,1980,2332,1706
00088GCF_000856345.1_ViralProj14983_CDS.fna,2,1,0.5,0,0,1,1.0,1.0,1.5,0.35147579693034237,217,138,220,0.3773913043478261,0.24,0.3826086956521739,1700,1277,3042,2451
00089GCF_000856325.1_ViralProj14979_CDS.fna,6,1,0.16666666666666666,1,2,2,1.1666666666666667,1.3333333333333333,1.3333333333333333,0.5033233632436025,92,62,46,0.46,0.31,0.23,1447,1582,1695,1294
00090GCF_000838565.1_ViralProj14042_CDS.fna,267,6,0.02247191011235955,51,26,184,1.1946564885496183,1.099236641221374,1.7022900763358777,0.19015384898761747,5365,3200,13039,0.2483336419181633,0.14812071838548416,0.6035456396963526,23063,18231,96103,79764
00091GCF_000856245.1_ViralProj14962_CDS.fna,2,1,0.5,0,1,0,1.0,1.5,1.0,0.5268601935268602,55,25,14,0.5851063829787234,0.26595744680851063,0.14893617021276595,896,683,442,976
00092GCF_000856225.1_ViralMultiSegProj14958_CDS.fna,4,2,0.5,1,0,1,1.3333333333333333,1.0,1.3333333333333333,0.423288424525708,172,91,137,0.43,0.2275,0.3425,1696,1383,2122,2073
00093GCF_000856205.1_ViralProj14954_CDS.fna,3,1,0.3333333333333333,1,0,1,1.3333333333333333,1.0,1.3333333333333333,0.4351392598244945,279,129,134,0.514760147601476,0.23800738007380073,0.24723247232472326,2562,2000,3310,2612
00094GCF_000856185.1_ViralMultiSegProj14950_CDS.fna,2,1,0.5,0,0,1,1.0,1.0,1.5,0.5100648242920505,57,16,20,0.6129032258064516,0.17204301075268819,0.21505376344086022,760,735,634,802
00095GCF_000856165.1_ViralProj14946_CDS.fna,1,1,1.0,0,0,0,1.0,1.0,1.0,0.3965990126165661,168,120,134,0.3981042654028436,0.2843601895734597,0.3175355450236967,1550,1342,2168,2232
00096GCF_000856145.1_ViralMultiSegProj14941_CDS.fna,10,1,0.1,0,9,0,1.0,1.9,1.0,0.5162880290068551,283,107,100,0.5775510204081633,0.21836734693877552,0.20408163265306123,4188,4925,3863,4675
00097GCF_000856125.1_ViralMultiSegProj14937_CDS.fna,11,1,0.09090909090909091,3,6,1,1.2727272727272727,1.5454545454545454,1.0909090909090908,0.428934536777674,506,212,301,0.49656526005888124,0.20804710500490678,0.29538763493621195,5155,3114,5936,5073
00098GCF_000856105.1_ViralMultiSegProj14933_CDS.fna,2,1,0.5,0,0,1,1.0,1.0,1.5,0.47115760657019945,233,87,92,0.5655339805825242,0.2111650485436893,0.22330097087378642,2538,2281,2475,2934
00099GCF_000856085.1_ViralMultiSegProj14929_CDS.fna,3,1,0.3333333333333333,0,2,0,1.0,1.6666666666666665,1.0,0.3882121103547116,273,163,223,0.4142640364188164,0.2473444613050076,0.33839150227617604,2428,1906,3630,3200
00100GCF_000856065.1_ViralMultiSegProj14923_CDS.fna,11,1,0.09090909090909091,1,7,2,1.0909090909090908,1.6363636363636362,1.1818181818181819,0.3928224500809498,509,267,354,0.4504424778761062,0.23628318584070795,0.31327433628318585,4434,2845,6131,5120
00101GCF_000838545.1_ViralMultiSegProj14037_CDS.fna,6,1,0.16666666666666666,2,1,2,1.3333333333333333,1.1666666666666667,1.3333333333333333,0.4621282527881041,50,36,69,0.3225806451612903,0.23225806451612904,0.44516129032258067,1001,988,1279,1036
00102GCF_000856045.1_ViralMultiSegProj14919_CDS.fna,4,1,0.25,0,2,1,1.0,1.5,1.25,0.39923129989159356,306,122,172,0.51,0.20333333333333334,0.2866666666666667,2255,1796,3222,2874
00103GCF_000856025.1_ViralProj15097_CDS.fna,9,1,0.1111111111111111,3,1,4,1.3333333333333333,1.1111111111111112,1.4444444444444444,0.381752059043748,686,413,688,0.3838836038052602,0.2311135982092893,0.38500279798545045,5911,4796,8189,9151
00104GCF_000856005.1_ViralMultiSegProj15093_CDS.fna,6,1,0.16666666666666666,2,3,0,1.3333333333333333,1.5,1.0,0.44998905668636463,452,138,157,0.6050870147255689,0.18473895582329317,0.2101740294511379,3801,2367,3819,3720
00105GCF_000855985.1_ViralProj15089_CDS.fna,1,1,1.0,0,0,0,1.0,1.0,1.0,0.4490895101308028,278,195,203,0.41124260355029585,0.28846153846153844,0.30029585798816566,2942,2311,3853,2591
00106GCF_000855965.1_ViralProj15084_CDS.fna,5,1,0.2,1,3,0,1.2,1.6,1.0,0.483645443196005,65,38,45,0.4391891891891892,0.25675675675675674,0.30405405405405406,986,951,1077,991
00107GCF_000855945.1_ViralProj15080_CDS.fna,2,1,0.5,0,0,1,1.0,1.0,1.5,0.39905100830367735,237,72,111,0.5642857142857143,0.17142857142857143,0.2642857142857143,1778,1586,2624,2442
00108GCF_000855925.1_ViralProj15076_CDS.fna,4,1,0.25,0,1,2,1.0,1.25,1.5,0.5391717963066592,50,29,35,0.43859649122807015,0.2543859649122807,0.30701754385964913,974,953,772,875
00109GCF_000855905.1_ViralProj15072_CDS.fna,7,1,0.14285714285714285,3,2,1,1.4285714285714286,1.2857142857142856,1.1428571428571428,0.49093941078376874,126,56,71,0.4980237154150198,0.22134387351778656,0.28063241106719367,2106,2310,2463,2116
00110GCF_000855885.1_ViralMultiSegProj15067_CDS.fna,7,1,0.14285714285714285,3,1,2,1.4285714285714286,1.1428571428571428,1.2857142857142856,0.4151639344262295,355,138,173,0.5330330330330331,0.2072072072072072,0.25975975975975973,3056,2009,3705,3430
00111GCF_000855865.1_ViralProj15062_CDS.fna,10,1,0.1,6,2,1,1.6,1.2,1.1,0.4123415283322827,351,192,264,0.4349442379182156,0.2379182156133829,0.3271375464684015,3326,2561,4359,4031
00112GCF_000836905.1_ViralProj14035_CDS.fna,43,1,0.023255813953488372,19,1,22,1.441860465116279,1.0232558139534884,1.5116279069767442,0.5090886099958903,797,91,422,0.6083969465648855,0.06946564885496183,0.32213740458015266,8350,7754,8432,7097
00113GCF_000838525.1_ViralProj14032_CDS.fna,13,1,0.07692307692307693,0,2,10,1.0,1.1538461538461537,1.7692307692307692,0.2271327658032965,127,88,288,0.2524850894632207,0.1749502982107356,0.5725646123260437,789,465,2053,2214
00114GCF_000855845.2_ViralProj15058_CDS.fna,2,1,0.5,0,1,0,1.0,1.5,1.0,0.390160484083136,241,62,128,0.5591647331786543,0.14385150812064965,0.29698375870069604,1631,1335,2308,2328
00115GCF_000855845.1_ViralMultiSegProj15058_CDS.fna,10,2,0.2,4,1,3,1.4444444444444444,1.1111111111111112,1.3333333333333333,0.3798,458,143,311,0.5021929824561403,0.15679824561403508,0.34100877192982454,3146,2551,4682,4621
00116GCF_000855825.1_ViralMultiSegProj15054_CDS.fna,4,1,0.25,0,1,2,1.0,1.25,1.5,0.3898674055016822,316,140,187,0.49144634525660963,0.2177293934681182,0.29082426127527217,2173,1767,3239,2927
00117GCF_000855805.1_ViralProj15049_CDS.fna,3,2,0.6666666666666666,0,1,0,1.0,1.5,1.0,0.5322557050906963,242,103,128,0.5116279069767442,0.21775898520084566,0.27061310782241016,3627,3650,3785,2610
