GCF_000857765.1_ViralProj15083.fna,5.00,1.00,0.20,2.00,1.00,1.00,0.40,0.20,0.20,0.47,192.00,81.00,101.00,0.51,0.22,0.27,2015.00,1555.00,2234.00,1817.00,7621.00,GCF_000857765.1_ViralProj15083.fna,1.00,0.46,85.00,184.00,107.00,2001.00,1531.00,2232.00,1837.00,TRUE,7601.00,-20.00,0.23,0.49,0.28,0.00,-38.00,18.00,1.90,4.00,-8.00,6.00
GCF_000838685.1_ViralProj14069.fna,5.00,2.00,0.40,1.00,0.00,2.00,0.25,0.00,0.50,0.50,44.00,18.00,19.00,0.54,0.22,0.23,576.00,579.00,616.00,551.00,2322.00,GCF_000838685.1_ViralProj14069.fna,1.00,0.50,30.00,58.00,29.00,696.00,647.00,690.00,669.00,TRUE,2702.00,380.00,0.26,0.50,0.25,0.14,188.00,192.00,0.49,12.00,14.00,10.00
GCF_000857745.1_ViralProj15079.fna,6.00,1.00,0.17,3.00,1.00,1.00,0.50,0.17,0.17,0.49,148.00,51.00,87.00,0.52,0.18,0.30,2187.00,2231.00,2533.00,2149.00,9100.00,GCF_000857745.1_ViralProj15079.fna,1.00,0.48,36.00,99.00,64.00,1364.00,1387.00,1613.00,1359.00,TRUE,5723.00,-3377.00,0.18,0.50,0.32,-0.59,-1667.00,-1710.00,0.49,-15.00,-49.00,-23.00
GCF_000857725.1_ViralProj15284.fna,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,285.00,70.00,48.00,0.71,0.17,0.12,2928.00,2160.00,2768.00,2381.00,10237.00,GCF_000857725.1_ViralProj15284.fna,1.00,0.50,75.00,292.00,60.00,3087.00,2315.00,2963.00,2498.00,TRUE,10863.00,626.00,0.18,0.68,0.14,0.06,314.00,312.00,0.50,5.00,7.00,12.00
GCF_000857705.1_ViralProj15280.fna,64.00,6.00,0.09,12.00,11.00,35.00,0.20,0.19,0.59,0.36,925.00,658.00,1252.00,0.33,0.23,0.44,8353.00,6259.00,15402.00,10765.00,40779.00,GCF_000857705.1_ViralProj15280.fna,1.00,0.36,682.00,907.00,1257.00,8536.00,6622.00,15539.00,11735.00,TRUE,42432.00,1653.00,0.24,0.32,0.44,0.04,546.00,1107.00,0.33,24.00,-18.00,5.00
GCF_000857685.1_ViralProj15276.fna,77.00,4.00,0.05,11.00,14.00,48.00,0.15,0.19,0.65,0.36,895.00,664.00,1279.00,0.32,0.23,0.45,8531.00,6671.00,15640.00,11180.00,42022.00,GCF_000857685.1_ViralProj15276.fna,1.00,0.36,662.00,857.00,1267.00,8455.00,6515.00,15352.00,11581.00,TRUE,41903.00,-119.00,0.24,0.31,0.45,0.00,-232.00,113.00,1.95,-2.00,-38.00,-12.00
GCF_000857665.1_ViralProj15272.fna,77.00,2.00,0.03,23.00,10.00,42.00,0.30,0.13,0.55,0.37,1014.00,726.00,1311.00,0.33,0.24,0.43,8890.00,6972.00,15672.00,11796.00,43330.00,GCF_000857665.1_ViralProj15272.fna,1.00,0.36,749.00,1013.00,1390.00,9132.00,7168.00,16038.00,12949.00,TRUE,45287.00,1957.00,0.24,0.32,0.44,0.04,438.00,1519.00,0.22,23.00,-1.00,79.00
GCF_000857645.1_ViralProj15268.fna,79.00,4.00,0.05,14.00,17.00,44.00,0.18,0.22,0.58,0.34,1066.00,745.00,1413.00,0.33,0.23,0.44,8865.00,6323.00,17173.00,12098.00,44459.00,GCF_000857645.1_ViralProj15268.fna,1.00,0.34,736.00,1058.00,1458.00,8919.00,6551.00,17170.00,13222.00,TRUE,45862.00,1403.00,0.23,0.33,0.45,0.03,282.00,1121.00,0.20,-9.00,-8.00,45.00
GCF_000857625.1_ViralProj15264.fna,77.00,3.00,0.04,15.00,20.00,39.00,0.20,0.27,0.52,0.34,955.00,619.00,1268.00,0.34,0.22,0.45,7817.00,5875.00,15000.00,11023.00,39715.00,GCF_000857625.1_ViralProj15264.fna,1.00,0.34,626.00,898.00,1235.00,7708.00,5863.00,14655.00,11395.00,TRUE,39621.00,-94.00,0.23,0.33,0.45,0.00,-121.00,27.00,1.29,7.00,-57.00,-33.00
GCF_000857605.1_ViralProj15260.fna,71.00,5.00,0.07,12.00,15.00,39.00,0.18,0.22,0.58,0.35,944.00,690.00,1337.00,0.32,0.23,0.45,8269.00,6152.00,15879.00,11316.00,41616.00,GCF_000857605.1_ViralProj15260.fna,1.00,0.35,707.00,952.00,1397.00,8656.00,6661.00,16379.00,12588.00,TRUE,44284.00,2668.00,0.23,0.31,0.46,0.06,896.00,1772.00,0.34,17.00,8.00,60.00
GCF_000857585.1_ViralProj15255.fna,84.00,2.00,0.02,33.00,4.00,45.00,0.40,0.05,0.54,0.52,1060.00,201.00,399.00,0.64,0.12,0.24,13990.00,13018.00,12624.00,11835.00,51467.00,GCF_000857585.1_ViralProj15255.fna,1.00,0.52,376.00,1005.00,480.00,14240.00,14699.00,13112.00,13711.00,TRUE,55762.00,4295.00,0.20,0.54,0.26,0.08,1931.00,2364.00,0.45,175.00,-55.00,81.00
GCF_000857565.1_ViralProj15251.fna,12.00,1.00,0.08,6.00,2.00,3.00,0.50,0.17,0.25,0.41,329.00,221.00,317.00,0.38,0.25,0.37,3009.00,2811.00,4527.00,3851.00,14198.00,GCF_000857565.1_ViralProj15251.fna,1.00,0.40,243.00,326.00,347.00,3068.00,2918.00,4822.00,4078.00,TRUE,14886.00,688.00,0.27,0.36,0.38,0.05,166.00,522.00,0.24,22.00,-3.00,30.00
GCF_000838665.2_ViralProj14065.fna,2.00,1.00,0.50,1.00,0.00,0.00,0.50,0.00,0.00,0.44,31.00,29.00,37.00,0.32,0.30,0.38,384.00,351.00,482.00,440.00,1657.00,GCF_000838665.2_ViralProj14065.fna,1.00,0.42,38.00,63.00,53.00,558.00,510.00,682.00,799.00,TRUE,2549.00,892.00,0.25,0.41,0.34,0.35,333.00,559.00,0.37,9.00,32.00,16.00
GCF_000857545.1_ViralProj15247.fna,3.00,1.00,0.33,0.00,1.00,1.00,0.00,0.33,0.33,0.49,24.00,47.00,52.00,0.20,0.38,0.42,902.00,1090.00,1300.00,767.00,4059.00,GCF_000857545.1_ViralProj15247.fna,1.00,0.49,42.00,34.00,65.00,870.00,1022.00,1178.00,784.00,TRUE,3854.00,-205.00,0.30,0.24,0.46,-0.05,-100.00,-105.00,0.49,-5.00,10.00,13.00
GCF_000857525.1_ViralProj15243.fna,6.00,1.00,0.17,1.00,0.00,4.00,0.17,0.00,0.67,0.41,89.00,154.00,188.00,0.21,0.36,0.44,2219.00,1399.00,3413.00,1831.00,8862.00,GCF_000857525.1_ViralProj15243.fna,1.00,0.41,155.00,97.00,199.00,2305.00,1470.00,3506.00,1910.00,TRUE,9191.00,329.00,0.34,0.22,0.44,0.04,157.00,172.00,0.48,1.00,8.00,11.00
GCF_000857505.1_ViralProj15239.fna,3.00,1.00,0.33,1.00,0.00,1.00,0.33,0.00,0.33,0.41,182.00,66.00,90.00,0.54,0.20,0.27,1466.00,1181.00,2335.00,1464.00,6446.00,GCF_000857505.1_ViralProj15239.fna,1.00,0.41,80.00,198.00,105.00,1681.00,1358.00,2618.00,1733.00,TRUE,7390.00,944.00,0.21,0.52,0.27,0.13,392.00,552.00,0.42,14.00,16.00,15.00
GCF_000857485.1_ViralProj15231.fna,6.00,1.00,0.17,1.00,1.00,3.00,0.17,0.17,0.50,0.45,37.00,28.00,46.00,0.33,0.25,0.41,727.00,789.00,1017.00,856.00,3389.00,GCF_000857485.1_ViralProj15231.fna,1.00,0.43,19.00,74.00,55.00,635.00,556.00,706.00,851.00,TRUE,2748.00,-641.00,0.13,0.50,0.37,-0.23,-325.00,-316.00,0.51,-9.00,37.00,9.00
GCF_000857465.1_ViralProj15227.fna,67.00,3.00,0.04,19.00,11.00,34.00,0.29,0.17,0.52,0.45,1024.00,485.00,835.00,0.44,0.21,0.36,10766.00,9377.00,12956.00,11734.00,44833.00,GCF_000857465.1_ViralProj15227.fna,1.00,0.45,541.00,964.00,901.00,10807.00,9849.00,13161.00,12523.00,TRUE,46340.00,1507.00,0.22,0.40,0.37,0.03,513.00,994.00,0.34,56.00,-60.00,66.00
GCF_000857445.1_ViralProj15223.fna,245.00,6.00,0.02,129.00,15.00,95.00,0.54,0.06,0.40,0.38,4656.00,2180.00,3849.00,0.44,0.20,0.36,37835.00,32040.00,60144.00,55151.00,185170.00,GCF_000857445.1_ViralProj15223.fna,1.00,0.38,2329.00,4728.00,4026.00,39510.00,34725.00,63250.00,58796.00,TRUE,196281.00,11111.00,0.21,0.43,0.36,0.06,4360.00,6751.00,0.39,149.00,72.00,177.00
GCF_000857425.1_ViralProj15219.fna,4.00,1.00,0.25,1.00,1.00,1.00,0.25,0.25,0.25,0.38,158.00,95.00,186.00,0.36,0.22,0.42,1654.00,1480.00,2774.00,2317.00,8225.00,GCF_000857425.1_ViralProj15219.fna,1.00,0.39,130.00,193.00,231.00,2162.00,1908.00,3473.00,2937.00,TRUE,10480.00,2255.00,0.23,0.35,0.42,0.22,936.00,1319.00,0.42,35.00,35.00,45.00
GCF_000857405.1_ViralProj15215.fna,7.00,2.00,0.29,2.00,1.00,2.00,0.33,0.17,0.33,0.43,345.00,221.00,244.00,0.43,0.27,0.30,3362.00,2952.00,4547.00,3829.00,14690.00,GCF_000857405.1_ViralProj15215.fna,1.00,0.43,245.00,345.00,267.00,3482.00,3208.00,4914.00,4099.00,TRUE,15703.00,1013.00,0.29,0.40,0.31,0.06,376.00,637.00,0.37,24.00,0.00,23.00
GCF_000857385.1_ViralProj15211.fna,6.00,1.00,0.17,1.00,1.00,3.00,0.17,0.17,0.50,0.46,45.00,27.00,58.00,0.35,0.21,0.45,756.00,795.00,973.00,851.00,3375.00,GCF_000857385.1_ViralProj15211.fna,1.00,0.44,21.00,72.00,54.00,650.00,574.00,714.00,841.00,TRUE,2779.00,-596.00,0.14,0.49,0.37,-0.21,-327.00,-269.00,0.55,-6.00,27.00,-4.00
GCF_000857365.1_ViralProj15207.fna,6.00,1.00,0.17,1.00,2.00,2.00,0.17,0.33,0.33,0.39,118.00,108.00,141.00,0.32,0.29,0.38,1315.00,1376.00,2566.00,1687.00,6944.00,GCF_000857365.1_ViralProj15207.fna,1.00,0.39,118.00,132.00,153.00,1497.00,1582.00,2889.00,1909.00,TRUE,7877.00,933.00,0.29,0.33,0.38,0.12,388.00,545.00,0.42,10.00,14.00,12.00
GCF_000838665.1_ViralMultiSegProj14065.fna,6.00,1.00,0.17,2.00,1.00,2.00,0.33,0.17,0.33,0.45,60.00,56.00,77.00,0.31,0.29,0.40,990.00,958.00,1290.00,1066.00,4304.00,GCF_000838665.1_ViralMultiSegProj14065.fna,2.00,0.43,64.00,118.00,102.00,1153.00,1075.00,1344.00,1573.00,TRUE,5145.00,841.00,0.23,0.42,0.36,0.16,280.00,561.00,0.33,8.00,58.00,25.00
GCF_000857345.1_ViralProj15203.fna,7.00,1.00,0.14,1.00,2.00,3.00,0.14,0.29,0.43,0.44,52.00,23.00,72.00,0.35,0.16,0.49,802.00,805.00,1094.00,946.00,3647.00,GCF_000857345.1_ViralProj15203.fna,1.00,0.41,22.00,61.00,56.00,565.00,566.00,746.00,866.00,TRUE,2743.00,-904.00,0.16,0.44,0.40,-0.33,-476.00,-428.00,0.53,-1.00,9.00,-16.00
GCF_000857325.2_ViralProj15199.fna,7.00,1.00,0.14,2.00,1.00,3.00,0.29,0.14,0.43,0.41,323.00,146.00,268.00,0.44,0.20,0.36,2891.00,3057.00,4674.00,4042.00,14664.00,GCF_000857325.2_ViralProj15199.fna,1.00,0.38,203.00,424.00,435.00,3559.00,3760.00,6172.00,5621.00,TRUE,19112.00,4448.00,0.19,0.40,0.41,0.23,1371.00,3077.00,0.31,57.00,101.00,167.00
GCF_000857305.1_ViralProj15195.fna,7.00,1.00,0.14,1.00,0.00,5.00,0.14,0.00,0.71,0.45,45.00,36.00,67.00,0.30,0.24,0.45,789.00,853.00,1083.00,930.00,3655.00,GCF_000857305.1_ViralProj15195.fna,1.00,0.43,30.00,67.00,59.00,638.00,544.00,756.00,821.00,TRUE,2759.00,-896.00,0.19,0.43,0.38,-0.32,-460.00,-436.00,0.51,-6.00,22.00,-8.00
GCF_000857285.1_ViralProj15191.fna,54.00,1.00,0.02,13.00,5.00,35.00,0.24,0.09,0.65,0.27,645.00,548.00,1062.00,0.29,0.24,0.47,4308.00,3235.00,11605.00,9302.00,28450.00,GCF_000857285.1_ViralProj15191.fna,1.00,0.25,608.00,682.00,1431.00,4573.00,4361.00,13616.00,12901.00,TRUE,35451.00,7001.00,0.22,0.25,0.53,0.20,1391.00,5610.00,0.20,60.00,37.00,369.00
GCF_000857265.1_ViralProj15187.fna,3.00,1.00,0.33,0.00,0.00,2.00,0.00,0.00,0.67,0.57,223.00,73.00,102.00,0.56,0.18,0.26,4089.00,4108.00,3519.00,2716.00,14432.00,GCF_000857265.1_ViralProj15187.fna,1.00,0.56,61.00,187.00,87.00,3361.00,3370.00,2910.00,2278.00,TRUE,11919.00,-2513.00,0.18,0.56,0.26,-0.21,-1466.00,-1047.00,0.58,-12.00,-36.00,-15.00
GCF_000857245.1_ViralProj15183.fna,2.00,1.00,0.50,0.00,0.00,1.00,0.00,0.00,0.50,0.42,273.00,99.00,112.00,0.56,0.20,0.23,2379.00,1786.00,3213.00,2464.00,9842.00,GCF_000857245.1_ViralProj15183.fna,1.00,0.42,102.00,276.00,109.00,2399.00,1820.00,3249.00,2525.00,TRUE,9993.00,151.00,0.21,0.57,0.22,0.02,54.00,97.00,0.36,3.00,3.00,-3.00
GCF_000857225.1_ViralMultiSegProj15179.fna,10.00,1.00,0.10,4.00,2.00,3.00,0.40,0.20,0.30,0.44,69.00,51.00,97.00,0.32,0.24,0.45,1163.00,1228.00,1607.00,1436.00,5434.00,GCF_000857225.1_ViralMultiSegProj15179.fna,2.00,0.41,60.00,123.00,116.00,1193.00,1042.00,1504.00,1758.00,TRUE,5497.00,63.00,0.20,0.41,0.39,0.01,-156.00,219.00,-2.48,9.00,54.00,19.00
GCF_000857185.1_ViralProj15171.fna,7.00,1.00,0.14,2.00,0.00,4.00,0.29,0.00,0.57,0.46,134.00,111.00,93.00,0.40,0.33,0.28,1748.00,1581.00,2089.00,1865.00,7283.00,GCF_000857185.1_ViralProj15171.fna,1.00,0.45,113.00,133.00,106.00,1765.00,1563.00,2111.00,1990.00,TRUE,7429.00,146.00,0.32,0.38,0.30,0.02,-1.00,147.00,-0.01,2.00,-1.00,13.00
GCF_000857165.1_ViralMultiSegProj15167.fna,2.00,1.00,0.50,1.00,0.00,0.00,0.50,0.00,0.00,0.46,239.00,72.00,99.00,0.58,0.18,0.24,2377.00,2082.00,2371.00,2830.00,9660.00,GCF_000857165.1_ViralMultiSegProj15167.fna,2.00,0.45,102.00,261.00,120.00,2702.00,2458.00,2707.00,3475.00,TRUE,11342.00,1682.00,0.21,0.54,0.25,0.15,701.00,981.00,0.42,30.00,22.00,21.00
GCF_000857125.1_ViralProj15158.fna,58.00,2.00,0.03,24.00,6.00,26.00,0.42,0.11,0.46,0.51,592.00,301.00,677.00,0.38,0.19,0.43,9419.00,8018.00,9184.00,7683.00,34304.00,GCF_000857125.1_ViralProj15158.fna,1.00,0.50,467.00,555.00,732.00,10218.00,10212.00,10081.00,10283.00,TRUE,40794.00,6490.00,0.27,0.32,0.42,0.16,2993.00,3497.00,0.46,166.00,-37.00,55.00
GCF_000838645.1_ViralProj14060.fna,9.00,2.00,0.22,3.00,0.00,4.00,0.38,0.00,0.50,0.53,169.00,18.00,76.00,0.64,0.07,0.29,3174.00,3392.00,3294.00,2478.00,12338.00,GCF_000838645.1_ViralProj14060.fna,1.00,0.54,12.00,71.00,34.00,1255.00,1263.00,1199.00,964.00,TRUE,4681.00,-7657.00,0.10,0.61,0.29,-1.64,-4048.00,-3609.00,0.53,-6.00,-98.00,-42.00
GCF_000857105.1_ViralProj15154.fna,4.00,2.00,0.50,1.00,0.00,1.00,0.33,0.00,0.33,0.52,139.00,24.00,31.00,0.72,0.12,0.16,1688.00,1715.00,1443.00,1738.00,6584.00,GCF_000857105.1_ViralProj15154.fna,1.00,0.52,26.00,136.00,31.00,1703.00,1709.00,1449.00,1762.00,TRUE,6623.00,39.00,0.13,0.70,0.16,0.01,9.00,30.00,0.23,2.00,-3.00,0.00
GCF_000857085.1_ViralProj15150.fna,38.00,2.00,0.05,12.00,7.00,17.00,0.32,0.19,0.46,0.50,581.00,259.00,381.00,0.48,0.21,0.31,8469.00,8860.00,9248.00,8111.00,34688.00,GCF_000857085.1_ViralProj15150.fna,1.00,0.49,325.00,585.00,434.00,8510.00,8499.00,9061.00,8725.00,TRUE,34795.00,107.00,0.24,0.44,0.32,0.00,-320.00,427.00,-2.99,66.00,4.00,53.00
GCF_000857065.1_ViralProj15146.fna,5.00,1.00,0.20,1.00,2.00,1.00,0.20,0.40,0.20,0.49,61.00,36.00,38.00,0.45,0.27,0.28,887.00,876.00,1014.00,821.00,3598.00,GCF_000857065.1_ViralProj15146.fna,1.00,0.49,36.00,60.00,41.00,901.00,901.00,1038.00,847.00,TRUE,3687.00,89.00,0.26,0.44,0.30,0.02,39.00,50.00,0.44,0.00,-1.00,3.00
GCF_000857045.1_ViralProj15142.fna,191.00,7.00,0.04,40.00,24.00,120.00,0.22,0.13,0.65,0.34,3389.00,3357.00,5145.00,0.29,0.28,0.43,31477.00,27243.00,61019.00,53273.00,173012.00,GCF_000857045.1_ViralProj15142.fna,1.00,0.33,3748.00,3445.00,6088.00,32543.00,32597.00,66024.00,65695.00,TRUE,196859.00,23847.00,0.28,0.26,0.46,0.12,6420.00,17427.00,0.27,391.00,56.00,943.00
GCF_000857025.1_ViralProj15137.fna,149.00,4.00,0.03,23.00,19.00,103.00,0.16,0.13,0.71,0.47,1976.00,743.00,2142.00,0.41,0.15,0.44,28477.00,28269.00,34172.00,29509.00,120427.00,GCF_000857025.1_ViralProj15137.fna,1.00,0.46,992.00,1921.00,2642.00,29993.00,30112.00,35474.00,35580.00,TRUE,131159.00,10732.00,0.18,0.35,0.48,0.08,3359.00,7373.00,0.31,249.00,-55.00,500.00
GCF_000857005.1_ViralProj15133.fna,147.00,7.00,0.05,22.00,29.00,89.00,0.16,0.21,0.63,0.51,1584.00,646.00,1601.00,0.41,0.17,0.42,30518.00,30946.00,31169.00,26976.00,119609.00,GCF_000857005.1_ViralProj15133.fna,1.00,0.50,937.00,1565.00,2091.00,32261.00,32658.00,32224.00,32452.00,TRUE,129595.00,9986.00,0.20,0.34,0.46,0.08,3455.00,6531.00,0.35,291.00,-19.00,490.00
GCF_000856985.1_ViralMultiSegProj15129.fna,3.00,2.00,0.67,0.00,0.00,1.00,0.00,0.00,0.50,0.44,100.00,65.00,89.00,0.39,0.26,0.35,1060.00,996.00,1383.00,1224.00,4663.00,GCF_000856985.1_ViralMultiSegProj15129.fna,2.00,0.43,61.00,93.00,83.00,967.00,923.00,1281.00,1209.00,TRUE,4380.00,-283.00,0.26,0.39,0.35,-0.06,-166.00,-117.00,0.59,-4.00,-7.00,-6.00
GCF_000856965.1_ViralProj15125.fna,5.00,1.00,0.20,2.00,2.00,0.00,0.40,0.40,0.00,0.42,163.00,63.00,78.00,0.54,0.21,0.26,1177.00,1477.00,2021.00,1710.00,6385.00,GCF_000856965.1_ViralProj15125.fna,1.00,0.41,59.00,158.00,83.00,1175.00,1464.00,2098.00,1714.00,TRUE,6451.00,66.00,0.20,0.53,0.28,0.01,-15.00,81.00,-0.23,-4.00,-5.00,5.00
GCF_000856945.1_ViralProj15121.fna,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,221.00,144.00,191.00,0.40,0.26,0.34,2014.00,1419.00,2524.00,2727.00,8684.00,GCF_000856945.1_ViralProj15121.fna,1.00,0.39,183.00,245.00,219.00,2286.00,1617.00,2954.00,3256.00,TRUE,10113.00,1429.00,0.28,0.38,0.34,0.14,470.00,959.00,0.33,39.00,24.00,28.00
GCF_000856925.1_ViralProj15117.fna,7.00,1.00,0.14,1.00,4.00,1.00,0.14,0.57,0.14,0.50,129.00,47.00,35.00,0.61,0.22,0.17,1733.00,1803.00,1892.00,1637.00,7065.00,GCF_000856925.1_ViralProj15117.fna,1.00,0.50,32.00,84.00,30.00,1112.00,1116.00,1199.00,1012.00,TRUE,4439.00,-2626.00,0.22,0.58,0.21,-0.59,-1308.00,-1318.00,0.50,-15.00,-45.00,-5.00
GCF_000838625.1_ViralProj14056.fna,5.00,1.00,0.20,2.00,2.00,0.00,0.40,0.40,0.00,0.25,151.00,191.00,297.00,0.24,0.30,0.46,1121.00,759.00,3652.00,2121.00,7653.00,GCF_000838625.1_ViralProj14056.fna,1.00,0.25,192.00,158.00,310.00,1208.00,828.00,3804.00,2321.00,TRUE,8161.00,508.00,0.29,0.24,0.47,0.06,156.00,352.00,0.31,1.00,7.00,13.00
GCF_000856905.1_ViralProj15112.fna,23.00,3.00,0.13,4.00,4.00,12.00,0.19,0.19,0.57,0.35,498.00,365.00,655.00,0.33,0.24,0.43,4476.00,4051.00,8340.00,7567.00,24434.00,GCF_000856905.1_ViralProj15112.fna,1.00,0.35,435.00,545.00,673.00,5012.00,4160.00,7959.00,9136.00,TRUE,26267.00,1833.00,0.26,0.33,0.41,0.07,645.00,1188.00,0.35,70.00,47.00,18.00
GCF_000856885.1_ViralProj15102.fna,31.00,1.00,0.03,5.00,11.00,14.00,0.16,0.35,0.45,0.51,476.00,321.00,399.00,0.40,0.27,0.33,7531.00,8021.00,8074.00,7030.00,30656.00,GCF_000856885.1_ViralProj15102.fna,1.00,0.50,348.00,472.00,459.00,7739.00,8032.00,7962.00,7593.00,TRUE,31326.00,670.00,0.27,0.37,0.36,0.02,219.00,451.00,0.33,27.00,-4.00,60.00
GCF_000856865.1_ViralProj15098.fna,2.00,1.00,0.50,1.00,0.00,0.00,0.50,0.00,0.00,0.39,183.00,122.00,172.00,0.38,0.26,0.36,1982.00,1721.00,3339.00,2420.00,9462.00,GCF_000856865.1_ViralProj15098.fna,1.00,0.39,117.00,182.00,172.00,2012.00,1771.00,3380.00,2462.00,TRUE,9625.00,163.00,0.25,0.39,0.37,0.02,80.00,83.00,0.49,-5.00,-1.00,0.00
GCF_000856845.1_ViralProj15094.fna,6.00,1.00,0.17,3.00,2.00,0.00,0.50,0.33,0.00,0.52,129.00,67.00,63.00,0.50,0.26,0.24,1958.00,1836.00,1796.00,1736.00,7326.00,GCF_000856845.1_ViralProj15094.fna,1.00,0.52,38.00,68.00,34.00,1061.00,1009.00,990.00,955.00,TRUE,4015.00,-3311.00,0.27,0.49,0.24,-0.82,-1724.00,-1587.00,0.52,-29.00,-61.00,-29.00
