provided by Gürkan Korkmaz,http://orcid.org/0000-0003-1911-027X
Sequence,TotalCDS,Uncounted,%Uncounted,TGA,TAG,TAA,%TGA,%TAG,%TAA,CDSGC,OffTGA,OffTAG,OffTAA,%OffTGA,%OffTAG,%OffTAA,CDS Gs,CDS Cs,CDS As,CDS Ts
00011GCF_000003605.2_Skow_1.1_CDS.fna,23886,4112,0.1721510508247509,6540,4453,8781,0.3307373318499039,0.2251947001112572,0.44406796803883886,0.41908880749833366,823843,338344,484565,0.50028358854278,0.2054614173840384,0.2942549940731816,7416176,6363754,10538374,8562388
00012GCF_000003815.1_Version_2_CDS.fna,33814,10583,0.3129768734843556,8765,6837,7629,0.3772975765141406,0.29430502346003184,0.32839740002582757,0.5289862270784893,755807,224050,246996,0.6160534310141476,0.1826217158860923,0.20132485309976011,10870126,10260177,10523953,8290646
00013GCF_000004015.3_AaegL2_CDS.fna,18609,2561,0.13762158095545166,5171,4249,6628,0.3222208374875374,0.26476819541375873,0.4130109670987039,0.49595355807881664,410813,139504,190540,0.5545105195739529,0.1883008461821917,0.2571886342438554,6066645,5818149,6733701,5345027
00014GCF_000004015.4_AaegL3_CDS.fna,18622,2568,0.1379014069380303,5171,4249,6634,0.3221004111124953,0.2646692413105768,0.4132303475769279,0.49583495378724063,410993,139732,191013,0.5540945724770742,0.18838457784285018,0.2575208496800757,6068041,5819485,6737281,5349957
00015GCF_000004095.1_Hydra_RP_1.0_CDS.fna,26080,7541,0.28914877300613495,4215,3507,10817,0.22735854145315282,0.18916877933006096,0.5834726792167862,0.34002041874350625,680163,325770,745377,0.3883738458639533,0.18601504016992995,0.4256111139661168,5234261,4479731,10076486,8778371
00016GCF_000004555.1_ASM455v1_CDS.fna,21536,4490,0.2084881129271917,5917,2875,8254,0.34711955884078377,0.16866126950604246,0.48421917165317374,0.4437098297357745,496658,126612,199442,0.6036839136903315,0.1538958955260164,0.24242019078365212,5390528,5261006,7199416,6154680
00017GCF_000005115.1_dana_caf1_CDS.fna,21361,847,0.039651701699358645,4960,6483,9071,0.24178609729940528,0.31602807838549285,0.4421858243151019,0.5480877769160387,612651,184456,298806,0.5590325144422961,0.1683126306559006,0.27265485490180336,11654005,11967972,10876769,8600148
00018GCF_000005135.1_dere_caf1_CDS.fna,19710,704,0.03571790969051243,4928,6644,7434,0.25928654109228666,0.349573818794065,0.3911396401136483,0.5482131004970373,569329,167109,270249,0.5655471859674358,0.16599896492156946,0.2684538491109948,10822343,10881628,9983001,7903419
00019GCF_000005155.2_dgri_caf1_CDS.fna,15057,453,0.030085674437138873,3598,3829,7177,0.24637085729937003,0.26218844152287046,0.4914407011777595,0.5187922242411082,370295,90265,185656,0.5730204761256298,0.1396823972170296,0.2872971266573406,5901779,5713816,5894588,4879503
00020GCF_000005175.2_dmoj_caf1_CDS.fna,20267,834,0.04115063896975379,4857,5494,9082,0.24993567642669687,0.2827149693819791,0.46734935419132406,0.5284018592870208,627566,186373,327433,0.5498347602709721,0.16328856849475895,0.2868766712342689,10400810,10273764,10205286,8246751
00021GCF_000005195.2_dper_caf1_CDS.fna,16930,502,0.02965150620200827,4839,5254,6335,0.2945580715850986,0.31981981981981983,0.38562210859508156,0.5551471670157765,310928,83190,123179,0.6010628323767584,0.16081670684345745,0.23812046077978416,6004284,6050070,5352691,4306754
00022GCF_000005215.3_dsec_caf1_CDS.fna,16561,485,0.029285671155123483,4381,5228,6467,0.272518039313262,0.3252052749440159,0.4022766857427221,0.5413206843610933,311841,96297,154016,0.554725217644987,0.17130003522166523,0.2739747471333478,5857031,5826289,5463664,4436008
00023GCF_000005245.1_dvir_caf1_CDS.fna,20665,753,0.036438422453423665,4820,5764,9328,0.24206508638007232,0.2894736842105263,0.4684612294094014,0.5270622377728846,616648,181632,351942,0.5361121592179596,0.1579103859950514,0.30597745478698896,10551184,10427372,10383978,8440272
00024GCF_000005575.2_AgamP3_CDS.fna,15873,3438,0.2165942165942166,3410,3402,5623,0.2742259750703659,0.2735826296743064,0.4521913952553277,0.5637979077049962,309157,88656,127342,0.5886966705068027,0.1688187297083718,0.24248459978482542,6513701,6108310,5471067,4294396
00025GCF_000005925.1_dwil_caf1_CDS.fna,15469,942,0.060895985519425946,3177,3642,7708,0.21869622083017828,0.25070558270806087,0.5305981964617609,0.4716696402615651,472067,163219,309069,0.49988298891836225,0.17283648627899464,0.3272805248026431,6067485,5804379,7125510,6172497
00026GCF_000005975.2_dyak_caf1_CDS.fna,23559,1052,0.044653847786408594,5810,7595,9102,0.25814191140534054,0.33745057093348735,0.40440751766117206,0.5409429442176968,697559,210746,353564,0.5527982698679499,0.16701099717958046,0.2801907329524697,12886986,12999692,12239646,9728405
00027GCF_000006295.1_JCVI_LOUSE_1.0_CDS.fna,10849,383,0.035302792884136784,2946,1290,6230,0.2814828969998089,0.12325625836040512,0.595260844639786,0.36560937056234505,296315,173937,400066,0.3404675072789486,0.19985453592824692,0.4596779567928045,3288212,2802061,5926579,4641017
00028GCF_000090795.1_v1.0_CDS.fna,25503,3793,0.14872760067443047,6858,4157,10695,0.3158912943344081,0.19147858129894058,0.4926301243666513,0.4118876557711812,897280,407304,640673,0.4612655294390407,0.20938313035244185,0.3293513402085174,7626287,6915667,10931484,9832194
00029GCF_000142985.2_Acyr_2.0_CDS.fna,28672,2009,0.070068359375,7359,4324,14980,0.2760004500618835,0.16217229869107003,0.5618272512470465,0.3955405495609937,942338,461837,894100,0.41001968867955313,0.20094940770795489,0.389030903612492,8946235,8249801,14503089,11775649
00030GCF_000143395.1_Attacep1.0_CDS.fna,10856,643,0.05922991893883567,3013,1630,5570,0.2950161558797611,0.15960050915499854,0.5453833349652404,0.43010120538003027,340027,184485,296076,0.41436993960428375,0.22482049457218484,0.3608095658235314,4160543,3712823,5783767,4648712
00031GCF_000147175.1_CamFlo_1.0_CDS.fna,19082,1001,0.052457813646368305,5669,3047,9365,0.3135335434987003,0.16851944029644378,0.517947016204856,0.4518184162004044,649747,364452,550230,0.41532533595324556,0.23296167483471605,0.35171298921203836,9089192,8242576,11736658,9291604
00032GCF_000147195.1_HarSal_1.0_CDS.fna,22391,887,0.039614130677504356,7304,4217,9983,0.3396577380952381,0.19610305059523808,0.46423921130952384,0.48926619953012707,679918,324874,470121,0.46098854644307835,0.22026655131523012,0.31874490224169155,10648158,9711237,11948146,9304561
00033GCF_000149515.1_ASM14951v1_CDS.fna,31769,1375,0.043281186061884226,11100,4953,14341,0.3652036586168323,0.16295979469632163,0.4718365466868461,0.431226348980189,850002,207847,362978,0.5982445434947393,0.14628593065869386,0.25546952584656685,8332182,8032403,11660472,9923888
00034GCF_000150275.1_v1.0_CDS.fna,12822,2561,0.1997348307596319,1936,2228,6097,0.18867556768346166,0.2171328330572069,0.5941915992593314,0.3761301716919599,312933,210897,369382,0.35034571859760055,0.2361108001235989,0.41354348127880053,3112486,2808917,5201858,4619701
00035GCF_000151315.2_C_owczarzaki_V2_CDS.fna,8945,517,0.05779765231973169,3505,1790,3133,0.415875652586616,0.2123872804935928,0.3717370669197912,0.5827210640174899,223132,26340,24213,0.8152876482087071,0.0962420300710671,0.0884703217202258,4529603,5236992,3512720,3481011
00036GCF_000151625.1_ASM15162v1_CDS.fna,20851,2431,0.11658913241571148,6258,3874,8288,0.33973941368078175,0.21031487513572203,0.4499457111834962,0.4833483360520456,553260,265935,404126,0.45226069036663313,0.2173877502307244,0.3303515594026425,7652227,7342817,8998779,7029443
00037GCF_000181795.1_Trichinella_spiralis-3.7.1_CDS.fna,17826,3226,0.18097161449568047,6635,2230,5735,0.45445205479452055,0.15273972602739727,0.3928082191780822,0.43239552303126644,358486,98177,168388,0.5735307998867293,0.15707038305674256,0.2693988170565282,3608175,3174523,4592431,4311199
00038GCF_000183805.1_Loa_loa_V1_CDS.fna,18575,4891,0.26331090174966354,4974,2416,6294,0.3634902075416545,0.17655656240865245,0.4599532300496931,0.39891492450034455,343045,118891,238547,0.48972637451586976,0.16972717396425038,0.34054645151987983,3152248,2655108,4638179,4112346
00039GCF_000183805.2_Loa_loa_V3.1_CDS.fna,16550,2512,0.15178247734138972,5269,2385,6384,0.37533836728878756,0.1698959965807095,0.4547656361305029,0.4010413641277003,368910,126997,247594,0.49617956129178037,0.17080945419037769,0.33301098451784195,3393759,2854445,4957052,4374693
00040GCF_000184785.1_Aflo_1.0_CDS.fna,17972,1009,0.05614288893834854,4996,2565,9402,0.29452337440311266,0.1512114602369864,0.554265165359901,0.40421285490680714,576484,361494,585754,0.37833687288840817,0.23724250721255444,0.38442061989903736,6778636,5926462,10381886,8344718
00041GCF_000184785.2_Aflo_1.0_CDS.fna,17985,1012,0.056269113149847096,4996,2566,9411,0.29434984976138573,0.15118128792788546,0.5544688623107288,0.40412839010818546,576675,361654,586364,0.3782236817510148,0.2371979145965778,0.3845784036524074,6779545,5927369,10385976,8349875
00042GCF_000187915.1_Pbar_UMD_V03_CDS.fna,19237,897,0.046628892238914595,5670,3273,9397,0.30916030534351147,0.17846237731733916,0.5123773173391494,0.4492322644201672,593600,320493,495601,0.421084292052034,0.22734933964392273,0.3515663683040433,8035053,7218651,10399628,8301718
00043GCF_000188075.1_Si_gnG_CDS.fna,22253,2944,0.13229676897496967,6013,3548,9748,0.31140918742555285,0.18374851105702003,0.5048423015174271,0.4586072471435732,578600,311088,490182,0.41931486299434007,0.2254473247479835,0.3552378122576764,8271467,7482212,10392581,8204874
00044GCF_000188095.1_BIMP_2.0_CDS.fna,21041,782,0.03716553395751152,5987,3621,10651,0.29552297744212447,0.17873537686953947,0.525741645688336,0.42024859223228017,778139,505656,747674,0.3830425175082662,0.24891150197221815,0.3680459805195157,9745218,8627049,14200072,11145278
00045GCF_000188695.1_Proterospongia_sp_ATCC50818_CDS.fna,11810,493,0.04174428450465707,6657,2448,2212,0.5882300963152779,0.21631174339489265,0.19545816028982946,0.6038875940157247,379122,22457,23491,0.8919048627284918,0.052831298374385396,0.05526383889712283,6974647,7209681,5172565,4131465
00046GCF_000204515.1_Aech_3.9_CDS.fna,20365,754,0.03702430640805303,6207,3369,10035,0.31650604252715314,0.17179134159400336,0.5117026158788435,0.4404537736858699,683879,377560,585841,0.4151565004128017,0.22920207857801952,0.3556414210091788,8825313,7924937,11869978,9409302
00047GCF_000208615.1_JCVI_ISG_i3_1.0_CDS.fna,24824,8463,0.3409200773445053,8075,4146,4140,0.4935517388912658,0.253407493429497,0.2530407676792372,0.5826202399832714,222853,59659,65020,0.6412445472647124,0.1716647675609728,0.18709068517431487,5046837,5175802,3916501,3406833
00048GCF_000209185.1_CulPip1.0_CDS.fna,19003,707,0.03720465189706888,6626,4552,7118,0.36215566243987757,0.24879755137735024,0.38904678618277216,0.5535955285856045,376491,83520,125439,0.64307968229567,0.14265949269792466,0.21426082500640534,7004815,6766563,6140684,4964183
00049GCF_000209225.1_ASM20922v1_CDS.fna,33022,16088,0.4871903579431894,5895,4776,6263,0.3481162158970119,0.28203614030943663,0.36984764379355145,0.4727223526956798,480441,216050,283017,0.4904921654544935,0.22056991877554855,0.288937915769958,6089464,5726772,7088321,6091587
00050GCF_000214255.1_Bter_1.0_CDS.fna,22399,1025,0.04576097147194071,6633,3853,10888,0.3103303078506597,0.18026574342659304,0.5094039487227473,0.42803153781835385,773738,498335,730701,0.386333155912749,0.2488223833542876,0.3648444607329634,10065783,9021944,14302492,11203988
00051GCF_000217595.1_Lhum_UMD_V04_CDS.fna,21823,836,0.038308206937634606,6729,3724,10534,0.32062705484347453,0.17744317911087817,0.5019297660456473,0.4731418487505019,710444,345827,558935,0.43984730121111487,0.21410705507532785,0.3460456437135573,10763840,9827518,12901261,10027856
00052GCF_000220665.1_Dfic_2.0_CDS.fna,24250,1385,0.05711340206185567,6107,7331,9427,0.2670894380056855,0.3206210365186967,0.41228952547561776,0.5574297469812416,675716,170276,301706,0.5887576697005659,0.14836307112149713,0.26287925917793703,13711910,14006928,12269731,9737586
00053GCF_000220905.1_MROT_1.0_CDS.fna,26133,777,0.029732522098496153,7999,4476,12881,0.31546773939107114,0.1765262659725509,0.508005994636378,0.4337162872326928,947650,577337,867939,0.39602143986065597,0.24126822141595686,0.3627103387233872,12473182,11085997,17291285,13468868
00054GCF_000222465.1_Adig_1.1_CDS.fna,34437,1871,0.05433109736620496,12724,7239,12603,0.39071424184732545,0.22228704784130687,0.3869987103113677,0.4406542382129259,1035588,352840,572373,0.5281453854827696,0.17994686865214776,0.29190774586508267,11118028,9760354,14280328,12221708
00055GCF_000224145.2_KH_CDS.fna,19395,1203,0.06202629543696829,5987,2967,9238,0.32910070360598065,0.16309366754617413,0.5078056288478452,0.429439040913961,733810,217038,491393,0.5087984601741318,0.15048663850216434,0.34071490132370386,7437513,6951658,10536907,8580822
00056GCF_000224195.1_Dele_2.0_CDS.fna,24408,845,0.03461979678793838,6576,7484,9503,0.2790816110002971,0.31761660230021643,0.40330178669948646,0.5588095968521406,731698,187671,308970,0.5956808340368579,0.15278436978716786,0.25153479617597424,14608192,14924404,12914422,10402103
00057GCF_000224215.1_Dkik_2.0_CDS.fna,22457,735,0.03272921583470633,5800,6940,8982,0.2670104041985084,0.3194917595064911,0.4134978362950005,0.5568624704789475,636930,183550,285257,0.5760230506892687,0.1659978819556549,0.2579790673550763,12205259,12366459,10808209,8745363
00058GCF_000224235.1_Dtak_2.0_CDS.fna,24235,1098,0.04530637507736744,5907,7526,9704,0.25530535505899643,0.3252798547780611,0.4194147901629425,0.5587252675253914,675664,180660,294615,0.5870545702248338,0.15696748481022887,0.2559779449649373,13701807,13951790,12092091,9748399
00059GCF_000233415.1_Dbia_2.0_CDS.fna,22794,738,0.032376941300342195,5859,7641,8556,0.2656420021762786,0.34643634385201305,0.38792165397170836,0.5649377714543558,656136,179277,280245,0.5881157128797535,0.16069171735424298,0.25119256976600357,13429970,13912595,11810820,9245866
00060GCF_000236285.1_Dbip_2.0_CDS.fna,23692,1012,0.04271484045247341,5616,6882,10182,0.24761904761904763,0.30343915343915345,0.4489417989417989,0.5538127734761816,691980,207829,319681,0.5674339272974768,0.17042288169644687,0.2621431910060763,13422683,14030015,12309527,9808134
00061GCF_000236305.1_Drho_2.0_CDS.fna,24515,2645,0.10789312665714869,5659,7080,9131,0.2587562871513489,0.32373113854595337,0.4175125743026978,0.5455116577198162,655210,194373,332739,0.5541722136609147,0.16439937681951278,0.2814284095195725,12394502,12588057,11559569,9254435
00062GCF_000236325.1_Deug_2.0_CDS.fna,24455,1037,0.042404416274790434,6081,7076,10261,0.2596720471432232,0.30216073106157654,0.4381672217952003,0.522401776964952,795896,287699,455057,0.5172683621767625,0.18698120172722618,0.2957504360960113,13221160,13307143,13303638,10949477
00063GCF_000237925.1_ASM23792v2_CDS.fna,11919,547,0.04589311183824146,3196,1870,6306,0.2810411537108688,0.16443897291593387,0.5545198733731973,0.3609650505079103,393252,190924,400795,0.39925236377517714,0.19383717896262936,0.4069104572621935,3058655,3035732,5624864,5164342
00064GCF_000239435.1_ASM23943v1_CDS.fna,15157,615,0.04057531173715115,5551,1688,7303,0.38172190895337643,0.11607756842250035,0.5022005226241232,0.38059083825274875,635809,204928,526134,0.46515655098396264,0.1499249014720482,0.38491854754398913,4806708,4925171,8268113,7570458
00065GCF_000255335.1_Mocc_1.0_CDS.fna,12163,686,0.05640055907259722,6198,2924,2355,0.5400365949289884,0.25477041038598935,0.20519299468502222,0.5245007840600844,281908,79865,91654,0.6217274224957932,0.17613640122886373,0.2021361762753431,4670520,4742009,4669227,3863935
00066GCF_000269505.1_DroMir_2.2_CDS.fna,22698,681,0.03000264340470526,5970,7276,8771,0.2711541081891266,0.330471908071036,0.3983739837398374,0.5611512276488808,658847,173351,255921,0.6054916787594004,0.15931253842640372,0.23519578281419587,13131242,13562810,11713983,9162122
00067GCF_000297895.1_oyster_v9_CDS.fna,48678,3991,0.08198775627593574,18190,9695,16802,0.4070535054937678,0.21695347640253318,0.37599301810369906,0.4553132988905465,1893250,703375,979488,0.5294155973259235,0.19668701744044442,0.27389738523363216,20455902,18891670,26699753,20371350
00068GCF_000326865.1_Helobdella_robusta_v1.0_CDS.fna,26362,5780,0.21925498824064943,8073,3298,9211,0.39223593431153436,0.16023710037897193,0.4475269653094937,0.4237059685277385,624212,208261,420290,0.49826822790902986,0.16624134014175068,0.33549043194921946,5691506,5534751,8565840,6703298
00069GCF_000327385.1_Helro1_CDS.fna,28102,8040,0.28610063340687497,6024,4035,10003,0.30026916558668126,0.2011265078257402,0.49860432658757853,0.3729137635753395,623039,388918,597658,0.38707330634965503,0.24162175427043112,0.3713049393799138,5521019,4633004,9220926,7853928
00070GCF_000330985.1_DBM_FJ_V1.1_CDS.fna,22662,2418,0.10669843791368812,6614,5745,7885,0.3267140881248765,0.28378778897451096,0.38949812290061253,0.5305599965719923,568627,234103,309770,0.511125393258427,0.21042966292134832,0.2784449438202247,8573708,8364552,8538724,6448265
00071GCF_000341935.1_Ccin1_CDS.fna,26142,1075,0.04112156682732767,8666,4749,11652,0.3457134878525552,0.18945226792196912,0.4648342442254757,0.45854861844676814,1060226,503225,762643,0.45579671328845695,0.21633906454339336,0.3278642221681497,13700745,12654844,17298891,13821626
00072GCF_000344095.1_Aros_1.0_CDS.fna,22201,629,0.02833205711454439,8351,4749,8472,0.38712219543853144,0.2201464861857964,0.39273131837567216,0.46050680762313456,895211,425485,597893,0.4665986305561014,0.2217697484974635,0.3116316209464351,11698156,10983026,14929786,11641685
00073GCF_000347755.2_Ccap_1.1_CDS.fna,22968,861,0.037486938349007314,5833,4392,11882,0.26385307821052156,0.19867010449178993,0.5374768172976885,0.4509976247080729,999174,417530,809431,0.44883800847657485,0.18755825679934057,0.3636037347240846,11964321,11673974,15969861,12805191
00074GCF_000355655.1_DendPond_male_1.0_CDS.fna,22071,2885,0.13071451225590142,5047,5095,9044,0.263056395288231,0.26555821953507763,0.4713853851766913,0.461274166255456,675760,306938,451807,0.471075388374387,0.2139678843921771,0.31495672723343593,8597731,8110683,10894277,8619615
00075GCF_000365465.1_Ptep_1.0_CDS.fna,30080,3808,0.12659574468085105,9363,4356,12553,0.3563870280146163,0.16580389768574907,0.4778090742996346,0.38751918747065794,1066028,486881,820107,0.4492291665964326,0.20517392213116137,0.3455969112724061,8993938,8150341,14493746,12603085
00076GCF_000365465.2_Ptep_2.0_CDS.fna,30360,4354,0.14341238471673254,9454,4274,12278,0.36353149273244634,0.16434668922556334,0.4721218180419903,0.3887024900895611,1065372,488650,818793,0.4489907557057756,0.20593683030493318,0.3450724139892912,9041863,8229628,14525447,12636765
00077GCF_000371365.1_Musca_domestica-2.0.2_CDS.fna,22586,2769,0.12259806960063756,4307,4139,11371,0.21733864863501035,0.20886107887167582,0.5738002724933138,0.4459166417935525,790056,248779,572185,0.49040731958634903,0.15442328462713065,0.35516939578652035,8970872,9076302,12350543,10074363
00078GCF_000388065.1_Font_alba_ATCC_38817_V2_CDS.fna,6402,342,0.053420805998125584,2959,1595,1506,0.4882838283828383,0.2632013201320132,0.2485148514851485,0.6839492113143596,128889,9538,8777,0.8755808266079727,0.06479443493383331,0.05962473845819407,4120070,4723909,1862735,2224040
00079GCF_000390285.1_Agla_1.0_CDS.fna,20089,1323,0.06585693663198766,4786,4269,9711,0.2550357028668869,0.2274858787168283,0.5174784184162847,0.436980501593871,615212,398464,596910,0.38198022334727855,0.2474031191131675,0.3706166575395539,7943731,7332496,11166062,8516312
00080GCF_000457365.1_ASM45736v1_CDS.fna,39349,6561,0.1667386718849272,10615,7512,14661,0.3237464926192509,0.2291082103208491,0.44714529705989997,0.42740077540834204,1302137,554254,767998,0.4961676794103313,0.21119353876273678,0.2926387818269319,11899539,11403860,17042957,14177174
00081GCF_000469605.1_Apis_dorsata_1.3_CDS.fna,18309,811,0.04429515538806052,5125,2556,9817,0.29289061607040806,0.146073837009944,0.561035546919648,0.3912612570908773,648570,419516,669067,0.373352260854398,0.24149628731608558,0.38515145182951643,7204502,6242888,11628616,9293331
00082GCF_000472105.1_Dsuzukii.v01_CDS.fna,23650,1533,0.06482029598308668,5593,7291,9233,0.2528823981552652,0.32965592078491657,0.41746168105981823,0.5427902202731505,657414,191756,318383,0.5630699420069153,0.16423751213007032,0.27269254586301434,12052751,12277318,11390808,9103197
00083GCF_000475195.1_Diaci_psyllid_genome_assembly_version_1.1_CDS.fna,22850,4996,0.2186433260393873,6622,4203,7029,0.3708972779209141,0.23540943206004256,0.39369329001904335,0.45713387605574146,493417,215982,247346,0.5157246706280147,0.2257466723108038,0.2585286570611814,5191945,5194485,6889426,5444906
00084GCF_000485595.1_Priapulus_caudatus-5.0.1_CDS.fna,22343,3433,0.1536499127243432,7953,5986,4971,0.4205711263881544,0.31655208884188263,0.26287678476996296,0.5357952384479713,539203,203487,206867,0.5678469012392094,0.21429677207371436,0.2178563266870762,8336310,7584067,7761970,6031200
00085GCF_000503995.1_CerSol_1.0_CDS.fna,13022,691,0.05306404546152665,3623,2013,6695,0.2938123428756792,0.1632471008028546,0.5429405563214662,0.42509262560106986,374878,215461,411613,0.3741476637603398,0.21504123950049503,0.41081109673916516,4725958,4397354,6835004,5503623
00086GCF_000507365.1_N_americanus_v1_CDS.fna,20352,3558,0.17482311320754718,6440,4298,6056,0.3834702870072645,0.2559247350244135,0.360604977968322,0.45860891783102353,313479,118481,158545,0.5308659537175807,0.20064351698969526,0.26849052929272404,3717979,3400622,4465062,3938497
00087GCF_000517525.1_Limulus_polyphemus-2.1.2_CDS.fna,25607,5182,0.20236654039910962,7463,3993,8969,0.3653855569155447,0.19549571603427174,0.4391187270501836,0.41101271890423574,820477,401236,565126,0.4591779113842937,0.22455072896886624,0.31627135964684006,7723937,6974459,11455376,9607642
00088GCF_000572035.2_Mdem2_CDS.fna,18900,1010,0.05343915343915344,4984,2632,10274,0.2785913918390162,0.1471212968138625,0.5742873113471213,0.4038397517798912,826544,327431,759045,0.43206239349301107,0.17115921422672006,0.3967783922802689,7509113,6858478,11699682,9510183
00089GCF_000599845.1_Tpre_1.0_CDS.fna,19161,629,0.03282709670685246,6420,3197,8915,0.34642780056119143,0.17251241096481762,0.48105978847399095,0.4661572449778904,636322,281298,468233,0.459155480415311,0.2029782379516442,0.3378662816330448,8513500,8378414,10906440,8438161
00090GCF_000611835.1_CerBir1.0_CDS.fna,22867,755,0.03301701141382778,7542,4220,10350,0.3410817655571635,0.1908465991316932,0.46807163531114326,0.49369701640238894,699553,326965,483312,0.4633322956889186,0.21655749322771436,0.320110211083367,11322183,10329930,12469800,9735174
00091GCF_000612105.1_Oabi_1.0_CDS.fna,19406,632,0.032567247243120684,6933,3831,8010,0.3692873122403324,0.20405880472994567,0.42665388302972196,0.49995527627167613,614142,285420,434548,0.46033835290943026,0.21394037972880797,0.32572126736176177,10488553,9784106,11436385,8839901
00092GCF_000648655.1_Cflo_1.0_CDS.fna,17148,1040,0.060648472125029156,5869,3066,7173,0.36435311646386886,0.1903402036255277,0.4453066799106034,0.48751565033558425,508017,221205,341368,0.47452059144957454,0.2066197143631082,0.3188596941873173,7463859,7262536,8716433,6764192
00093GCF_000648675.1_Clec_1.0_CDS.fna,23578,738,0.031300364746797864,7490,3821,11529,0.3279334500875657,0.16729422066549912,0.5047723292469352,0.43468834917722404,900783,379509,629572,0.4716477194187649,0.19870996049980522,0.3296423200814299,9768954,9130636,13821709,10757184
00094GCF_000696795.1_Hhal_1.0_CDS.fna,26317,3043,0.11562868108067029,7468,4861,10945,0.3208730772535877,0.2088596717367019,0.4702672510097104,0.41043635858623917,972746,456647,718021,0.45298484595890687,0.21264972660139125,0.3343654274397019,9024713,8148910,13350642,11318088
00095GCF_000699045.1_Apla_1.0_CDS.fna,19146,1647,0.08602319022250078,4320,3280,9899,0.24687124978570205,0.1874392822446997,0.5656894679695983,0.40557040606022376,583181,356629,632170,0.3709849998091579,0.22686611788954059,0.4021488823013015,6813696,6329191,10727850,8535195
00096GCF_000699445.1_SchHae_1.0_CDS.fna,12994,4220,0.32476527628136065,2409,1395,4970,0.2745612035559608,0.15899247777524506,0.5664463186687941,0.3513917774575036,370512,180948,404913,0.38741369737539644,0.18920233005323236,0.4233839725713712,2780905,2805830,5386793,4925350
00097GCF_000715545.1_OpiViv1.0_CDS.fna,18487,4740,0.2563963866500784,6552,3180,4015,0.4766130792172838,0.23132319778860844,0.2920637229941078,0.48473347403457523,403310,131238,167589,0.5744035708131034,0.18691224077352425,0.23868418841337233,5057664,5269445,5651436,5326171
00098GCF_000754195.1_ASM75419v2_CDS.fna,24226,760,0.03137125402460167,6006,8085,9375,0.2559447711582715,0.3445410380976732,0.39951419074405525,0.5390906049749473,732193,224329,366910,0.5532532083250216,0.16950549782686228,0.27724129384811613,13318024,13411899,12735556,10117880
