provided by Gürkan Korkmaz,http://orcid.org/0000-0003-1911-027X
Sequence,TotalCDS,Uncounted,%Uncounted,TGA,TAG,TAA,%TGA,%TAG,%TAA,CDSGC,OffTGA,OffTAG,OffTAA,%OffTGA,%OffTAG,%OffTAA,CDS Gs,CDS Cs,CDS As,CDS Ts
00011GCF_000009965.1_ASM996v1_CDS.fna,2283,66,0.02890932982917214,1488,309,420,0.6711772665764547,0.13937753721244925,0.18944519621109607,0.5286304143782661,37074,15864,20157,0.5072029550584856,0.21703262877077775,0.2757644161707367,546867,469167,503832,402146
00012GCF_000011085.1_ASM1108v1_CDS.fna,4263,150,0.03518648838845883,2045,973,1095,0.4972039873571602,0.23656698273766108,0.2662290299051787,0.6239868413927546,49734,8778,7284,0.7558818165238008,0.13341236549334307,0.1107058179828561,1161425,1143208,749221,639546
00013GCF_000011105.1_ASM1110v1_CDS.fna,1858,54,0.02906350914962325,854,357,593,0.47339246119733924,0.19789356984478937,0.3287139689578714,0.4236251199804325,33757,30612,39919,0.3236901656949985,0.293533292420988,0.3827765418840135,409008,276847,519159,414000
00014GCF_000011185.1_ASM1118v1_CDS.fna,1584,57,0.03598484848484849,584,264,679,0.38244924688932547,0.17288801571709234,0.4446627373935822,0.4124566002466952,26317,21027,29778,0.34123855709136175,0.27264593760535255,0.3861155053032857,317643,256497,446675,371186
00015GCF_000011205.1_ASM1120v1_CDS.fna,2919,124,0.042480301473107225,798,480,1517,0.2855098389982111,0.17173524150268335,0.5427549194991056,0.3373654178491996,46538,54652,81567,0.25464414495751186,0.2990418971639937,0.44631395787849437,467457,321609,836580,713260
00016GCF_000011585.1_ASM1158v1_CDS.fna,1728,53,0.030671296296296297,128,127,1420,0.0764179104477612,0.07582089552238806,0.8477611940298507,0.3424208650933123,33355,14038,42497,0.371064634553343,0.15616865057292245,0.47276671487373456,287229,220940,553697,422182
00017GCF_000012285.1_ASM1228v1_CDS.fna,2285,81,0.035448577680525166,756,413,1035,0.3430127041742287,0.18738656987295826,0.46960072595281305,0.37729135557677085,40772,42949,57919,0.28785653770121433,0.30322648969217736,0.4089169726066083,430359,309452,667300,553737
00018GCF_000012545.1_ASM1254v1_CDS.fna,1537,44,0.028627195836044242,156,273,1064,0.10448760884125921,0.18285331547220363,0.7126590756865372,0.29332168129761144,35559,26843,59712,0.2911951127634833,0.21981918535139297,0.48898570188512375,247404,190278,608967,445508
00019GCF_000013445.1_ASM1344v1_CDS.fna,3369,84,0.024933214603739984,1457,341,1487,0.443531202435312,0.10380517503805176,0.4526636225266362,0.46185261536657596,82532,13706,33030,0.6384565399015998,0.10602778723272581,0.2555156728656744,765783,691586,877834,820282
00020GCF_000013725.1_ASM1372v1_CDS.fna,2532,119,0.046998420221169034,1229,78,1106,0.5093244923331952,0.03232490675507667,0.45835060091172813,0.4225605191822734,57775,17749,34072,0.5271634001240921,0.16194934121683274,0.3108872586590751,512956,417360,679305,591995
00021GCF_000015145.1_ASM1514v1_CDS.fna,1716,42,0.024475524475524476,262,977,435,0.15651135005973715,0.5836320191158901,0.25985663082437277,0.5404747075256693,20129,29964,16744,0.30116552209105735,0.44831455630863143,0.2505199216003112,419369,349466,351626,302057
00022GCF_000015205.1_ASM1520v1_CDS.fna,2049,81,0.03953147877013177,531,665,772,0.2698170731707317,0.33790650406504064,0.39227642276422764,0.49854805947779446,20948,31650,25322,0.26883983572895276,0.4061858316221766,0.32497433264887066,450906,358066,435485,378199
00023GCF_000015225.1_ASM1522v1_CDS.fna,1866,35,0.018756698821007504,509,837,485,0.27799016930639,0.4571272528672856,0.2648825778263244,0.5837020807027041,18656,23567,14411,0.3294134265635484,0.41612812091676377,0.2544584525196878,525513,427676,362867,316950
00024GCF_000015765.1_ASM1576v1_CDS.fna,1824,60,0.03289473684210526,755,133,876,0.4280045351473923,0.07539682539682539,0.4965986394557823,0.5115231044962206,30046,4466,11159,0.657879179347945,0.09778634144205295,0.24433447921000198,416803,403744,413230,370348
00025GCF_000015825.1_ASM1582v1_CDS.fna,2462,69,0.028025995125913892,1452,397,544,0.6067697450898454,0.1659005432511492,0.22732971165900542,0.6318037067201095,25070,3368,5056,0.7484922672717501,0.100555323341494,0.15095240938675583,684438,679352,418710,376066
00026GCF_000015945.1_ASM1594v1_CDS.fna,1598,42,0.026282853566958697,345,375,836,0.2217223650385604,0.2410025706940874,0.5372750642673522,0.3621521244400264,26917,33746,39522,0.2686729550331886,0.33683685182412537,0.394490193142686,287555,212287,488142,392215
00027GCF_000016125.1_ASM1612v1_CDS.fna,1848,52,0.02813852813852814,161,154,1481,0.08964365256124722,0.08574610244988864,0.8246102449888641,0.341598489536311,35305,15060,44700,0.3713774785672961,0.15841792457792037,0.47020459685478355,303934,234857,589785,448688
00028GCF_000016525.1_ASM1652v1_CDS.fna,1759,67,0.03808982376350199,258,335,1099,0.1524822695035461,0.1979905437352246,0.6495271867612293,0.3226537382654143,45653,22474,57336,0.36387620254577047,0.1791285080063445,0.45699528944788503,314426,227107,611369,525470
00029GCF_000016605.1_ASM1660v1_CDS.fna,2332,67,0.028730703259005147,920,594,751,0.40618101545253865,0.26225165562913905,0.3315673289183223,0.4737206258276342,38922,31132,32985,0.37774046720173915,0.3021380254078553,0.32012150739040557,520264,410210,551361,482348
00030GCF_000017165.1_ASM1716v1_CDS.fna,1704,52,0.03051643192488263,131,186,1335,0.07929782082324455,0.11259079903147699,0.8081113801452785,0.3242711132149691,33551,18885,50915,0.32463159524339386,0.18272682412361757,0.4926415806329886,281051,205320,570857,442662
00031GCF_000017185.1_ASM1718v1_CDS.fna,1504,52,0.034574468085106384,119,137,1196,0.08195592286501377,0.0943526170798898,0.8236914600550964,0.3147669148664339,26011,19634,51091,0.2688864538537876,0.2029647700959312,0.5281487760502812,252863,168433,534766,382376
00032GCF_000017225.1_ASM1722v1_CDS.fna,1810,63,0.034806629834254144,154,138,1455,0.08815111619919863,0.07899255867200916,0.8328563251287923,0.34460720215094837,35306,14839,43446,0.377237127501576,0.15855157012960647,0.4642113023688175,304370,235095,581377,444607
00033GCF_000017625.1_ASM1762v1_CDS.fna,2585,128,0.04951644100580271,1099,266,1092,0.4472934472934473,0.10826210826210826,0.4444444444444444,0.5570441250802647,34399,5347,13317,0.6482671541375347,0.10076701279611028,0.25096583306635506,616374,614625,508642,470236
00034GCF_000017945.1_ASM1794v1_CDS.fna,1459,36,0.02467443454420836,686,315,422,0.4820801124385102,0.2213633169360506,0.2965565706254392,0.5675528294614962,18099,16557,15808,0.3586517121116043,0.3280952758402029,0.3132530120481928,394535,297590,293081,234284
00035GCF_000018305.1_ASM1830v1_CDS.fna,2025,54,0.02666666666666667,551,377,1043,0.2795535261288686,0.19127346524606798,0.5291730086250634,0.44108058737879047,46712,36803,63674,0.317360672332851,0.25003906541929083,0.4326002622478582,477259,337921,527714,505249
00036GCF_000018365.1_ASM1836v1_CDS.fna,1975,48,0.02430379746835443,1271,253,403,0.6595744680851063,0.13129216398546964,0.20913336792942397,0.5213125935715565,31740,15263,18785,0.4824588070772785,0.2320027968626497,0.28553839606007175,471685,410317,446361,363524
00037GCF_000018485.1_ASM1848v1_CDS.fna,1834,64,0.03489640130861505,150,142,1478,0.0847457627118644,0.08022598870056497,0.8350282485875706,0.345947985070674,34680,14510,43042,0.37600832682799895,0.15732066961575158,0.46667100355624946,301784,233776,576174,436360
00038GCF_000019605.1_ASM1960v1_CDS.fna,1657,43,0.02595051297525649,877,316,421,0.5433705080545229,0.19578686493184635,0.26084262701363076,0.4973926260151242,35057,27811,22242,0.41190224415462345,0.3267653624720949,0.2613323933732816,427211,302556,395514,341904
00039GCF_000020905.1_ASM2090v1_CDS.fna,1415,44,0.03109540636042403,398,525,448,0.29029905178701676,0.38293216630196936,0.3267687819110139,0.4583138254378561,24181,25193,25671,0.3222200013325338,0.3357052435205543,0.3420747551469119,317855,238164,362317,294848
00040GCF_000021965.1_ASM2196v1_CDS.fna,2796,118,0.04220314735336195,1712,334,632,0.6392830470500374,0.12471994025392083,0.2359970126960418,0.5678164275413924,51928,5246,10018,0.7728300988212883,0.07807477080604834,0.14909513037266342,735390,703789,572484,522922
00041GCF_000022205.1_ASM2220v1_CDS.fna,3655,185,0.0506155950752394,1884,835,751,0.5429394812680115,0.24063400576368876,0.2164265129682997,0.6522000977709237,36067,5861,5316,0.7634196935060537,0.12405808144949623,0.11252222504445009,1045521,1025063,596243,507941
00042GCF_000022365.1_ASM2236v1_CDS.fna,2144,61,0.02845149253731343,1393,258,432,0.6687469995199232,0.12385981757081133,0.20739318290926548,0.5427627933894453,36584,13924,18688,0.5287010809873403,0.20122550436441414,0.2700734146482456,554098,479413,481359,389297
00043GCF_000022385.1_ASM2238v1_CDS.fna,3001,166,0.055314895034988334,843,569,1423,0.29735449735449737,0.20070546737213404,0.5019400352733686,0.35940894074468926,47358,58546,82293,0.25164056812807856,0.3110889121505656,0.43727051972135583,522165,358402,852173,717302
00044GCF_000022405.1_ASM2240v1_CDS.fna,2860,150,0.05244755244755245,788,544,1378,0.2907749077490775,0.2007380073800738,0.5084870848708487,0.3593130289580703,45297,56097,78755,0.2514418620142216,0.3113922364265136,0.4371659015592648,499047,344030,814658,688623
00045GCF_000022425.1_ASM2242v1_CDS.fna,2897,144,0.04970659302726959,796,548,1409,0.2891391209589539,0.1990555757355612,0.5118053033054849,0.35881859309634295,46608,57680,80925,0.25164540286049036,0.3114252239313655,0.4369293732081441,511752,351971,837208,706199
00046GCF_000022445.1_ASM2244v1_CDS.fna,2740,111,0.04051094890510949,769,530,1330,0.2925066565233929,0.201597565614302,0.5058957778623051,0.3584264907996948,44470,54654,77009,0.2524796602567378,0.31029960314080834,0.4372207366024538,486077,334634,798763,670287
00047GCF_000022465.1_ASM2246v1_CDS.fna,2977,196,0.0658380920389654,831,555,1395,0.2988133764832794,0.19956850053937433,0.5016181229773463,0.3626796746255125,47035,57477,80775,0.25384943358141693,0.31020524915401515,0.4359453172645679,523513,358133,840792,708484
00048GCF_000022485.1_ASM2248v1_CDS.fna,3171,238,0.07505518763796909,869,584,1480,0.2962836685987044,0.19911353562904877,0.5046027957722469,0.3616642461279239,49082,60314,84810,0.2527316354798513,0.3105671297488234,0.4367012347713253,546660,373735,884237,740256
00049GCF_000022545.1_ASM2254v1_CDS.fna,1973,64,0.03243791180942727,937,318,654,0.49083289680460973,0.16657936092194867,0.3425877422734416,0.4082868026617834,37814,24638,34847,0.38863708773985345,0.25321945754838177,0.3581434547117648,399216,290173,555364,443739
00050GCF_000023945.1_ASM2394v1_CDS.fna,2956,92,0.03112313937753721,1925,473,466,0.6721368715083799,0.1651536312849162,0.1627094972067039,0.6378536359985979,32245,3691,3123,0.8255459689188152,0.0944980670268056,0.07995596405437927,883697,866840,531140,462741
00051GCF_000023965.1_ASM2396v1_CDS.fna,3296,94,0.028519417475728157,1900,829,473,0.5933791380387258,0.2589006870705809,0.1477201748906933,0.6684736914973831,26072,3170,2088,0.8321736354931376,0.1011809766996489,0.06664538780721353,964513,961962,519637,435789
00052GCF_000023985.1_ASM2398v1_CDS.fna,1597,46,0.028804007514088917,202,172,1177,0.13023855577047067,0.11089619600257898,0.7588652482269503,0.3283769898100401,32264,23330,46165,0.31706286421839835,0.22926719012568914,0.4536699456559125,289929,159714,518693,400953
00053GCF_000024185.1_ASM2418v1_CDS.fna,2232,131,0.05869175627240143,245,514,1342,0.11661113755354593,0.24464540694907186,0.6387434554973822,0.36597109699734154,59748,29349,61566,0.39656717309492046,0.19479898847095836,0.4086338384341212,465294,370173,793845,653565
00054GCF_000024305.1_ASM2430v1_CDS.fna,3013,163,0.05409890474610023,866,567,1417,0.303859649122807,0.19894736842105262,0.49719298245614035,0.360940856182053,47405,58601,82087,0.25202958111147145,0.31155332734338864,0.4364170915451399,525663,362088,852801,718995
00055GCF_000024625.1_ASM2462v1_CDS.fna,1718,52,0.030267753201396973,228,163,1275,0.1368547418967587,0.09783913565426171,0.7653061224489796,0.32957490314464066,31090,23497,51152,0.2940258561174212,0.22221696819527326,0.48375717568730553,306334,188001,576751,428831
00056GCF_000024745.1_ASM2474v1_CDS.fna,2939,237,0.08063967335828513,786,535,1381,0.2908956328645448,0.19800148038490006,0.5111028867505552,0.36756893412183517,45268,54931,75729,0.25730980855804647,0.31223568732663365,0.4304545041153199,509583,351137,804899,676037
00057GCF_000025285.1_ASM2528v1_CDS.fna,1810,45,0.024861878453038673,836,271,658,0.4736543909348442,0.15354107648725213,0.3728045325779037,0.42525265459366074,33484,22236,29194,0.39432837930141085,0.261864945709777,0.34380667498881223,375197,245839,458908,380449
00058GCF_000025325.1_ASM2532v1_CDS.fna,5223,234,0.04480183802412407,2777,1121,1091,0.5566245740629384,0.2246943275205452,0.21868109841651634,0.6566401191544279,41339,6878,6038,0.761938991797991,0.1267717261081928,0.11128928209381624,1480514,1490927,843057,710722
00059GCF_000025505.1_ASM2550v1_CDS.fna,2528,77,0.03045886075949367,1162,395,894,0.4740922072623419,0.16115871073031415,0.36474908200734396,0.4484982313932849,39523,22406,34770,0.4087219102576035,0.23170870432993101,0.35956938541246547,535436,377736,629245,493649
00060GCF_000025525.1_ASM2552v1_CDS.fna,1824,40,0.021929824561403508,259,196,1329,0.14517937219730942,0.10986547085201794,0.7449551569506726,0.3272674828046859,36544,27822,53612,0.3097526657512418,0.23582362813405888,0.45442370611469934,328940,185029,593620,462897
00061GCF_000025625.1_ASM2562v1_CDS.fna,4185,155,0.037037037037037035,2060,955,1015,0.511166253101737,0.2369727047146402,0.2518610421836228,0.6242608067312303,44287,6555,6002,0.7790971782422067,0.1153156005910914,0.10558722116670186,1159691,1166846,766952,633378
00062GCF_000025665.1_ASM2566v1_CDS.fna,1530,33,0.021568627450980392,618,202,677,0.41282565130260523,0.134936539746159,0.45223780895123583,0.3953440625720964,30617,19449,31132,0.37706593758466955,0.2395256040789182,0.38340845833641224,336277,224073,474117,382906
00063GCF_000025685.1_ASM2568v1_CDS.fna,3986,145,0.03637732062217762,2265,695,881,0.5896901848476959,0.18094246290028637,0.2293673522520177,0.6660200377205019,29347,4436,4164,0.7733681186918597,0.11689988668405935,0.10973199462408095,1116619,1195704,621613,537916
00064GCF_000025865.1_ASM2586v1_CDS.fna,1987,50,0.025163563160543533,984,27,926,0.5080020650490449,0.013939081053175014,0.4780588538977801,0.43709859801327616,45245,12489,26158,0.539324369427359,0.14886997568302102,0.31180565488962,430369,360126,550580,467430
00065GCF_000026045.1_ASM2604v1_CDS.fna,2781,93,0.03344120819848975,1294,853,541,0.48139880952380953,0.31733630952380953,0.20126488095238096,0.6382517797763121,27971,4779,3968,0.7617789639958603,0.13015414782940246,0.10806688817473718,791595,788456,479931,415610
00066GCF_000063445.1_ASM6344v1_CDS.fna,3117,126,0.04042348411934552,1111,608,1272,0.3714476763624206,0.20327649615513207,0.42527582748244735,0.5654592733025134,41262,14243,20114,0.5456565148970497,0.18835213372300613,0.2659913513799442,771542,748706,647142,521129
00067GCF_000069025.1_ASM6902v1_CDS.fna,2768,107,0.03865606936416185,1327,724,610,0.498684704998121,0.2720781661029688,0.22923712889891018,0.6671264110762392,25141,3288,2566,0.8111308275528311,0.10608162606872076,0.08278754637844814,790120,796879,426447,365412
00068GCF_000091665.1_ASM9166v1_CDS.fna,1828,67,0.03665207877461707,239,164,1358,0.1357183418512209,0.09312890403180012,0.771152754116979,0.32069092781344405,36069,26968,53837,0.3086144052569434,0.2307442202714034,0.4606413744716532,316486,176195,587701,455929
00069GCF_000092185.1_ASM9218v1_CDS.fna,1368,43,0.031432748538011694,437,423,465,0.329811320754717,0.3192452830188679,0.35094339622641507,0.4733106265439255,24100,19540,20774,0.37414226720899185,0.3033502033719378,0.3225075294190704,319011,248514,337910,293619
00070GCF_000092305.1_ASM9230v1_CDS.fna,1462,47,0.032147742818057455,370,167,878,0.26148409893992935,0.11802120141342756,0.620494699646643,0.3394267703177487,28153,27557,46569,0.2752568953548627,0.2694296972007939,0.4553134074443434,269437,153131,450593,371785
00071GCF_000092465.1_ASM9246v1_CDS.fna,1586,49,0.0308953341740227,328,402,807,0.21340273259596618,0.2615484710474951,0.5250487963565387,0.3739890724624461,26596,33106,38234,0.2715651037412187,0.338037085443555,0.3903978108152263,296272,220312,480302,384395
00072GCF_000144915.1_ASM14491v1_CDS.fna,1480,36,0.024324324324324326,737,321,386,0.510387811634349,0.22229916897506924,0.2673130193905817,0.5793467216718149,25569,16351,17832,0.4279187307537823,0.2736477440085687,0.29843352523764893,427670,368313,312097,265852
00073GCF_000145295.1_ASM14529v1_CDS.fna,1723,47,0.027278003482298318,730,416,530,0.43556085918854415,0.24821002386634844,0.3162291169451074,0.4974446246390086,41036,9800,19946,0.5797519143285016,0.13845327908225255,0.2817948065892458,407912,337756,419593,333736
00074GCF_000147875.1_ASM14787v1_CDS.fna,2799,82,0.029296177206145052,1270,295,1152,0.46742730953257267,0.10857563489142437,0.4239970555760029,0.4873521680040879,47793,11641,29657,0.5364514934168435,0.13066415238351797,0.3328843541996386,654959,572512,701016,590166
00075GCF_000148385.1_ASM14838v1_CDS.fna,2420,57,0.023553719008264463,793,495,1075,0.335590351248413,0.20947947524333474,0.4549301735082522,0.4647287695019029,52264,36878,57894,0.3554503658967872,0.25080932560733427,0.39374030849587854,578650,405198,577774,555415
00076GCF_000151085.1_ASM15108v1_CDS.fna,3139,148,0.04714877349474355,1230,413,1348,0.4112337011033099,0.1380809093948512,0.45068538950183884,0.3939379938086217,60756,38755,61780,0.3766856179204047,0.24027999082403853,0.3830343912555567,664871,443509,942830,762380
00077GCF_000151105.2_ASM15110v2_CDS.fna,2209,71,0.03214124038026256,1127,322,689,0.5271281571562207,0.15060804490177737,0.3222637979420019,0.4222090236445084,47445,19348,35056,0.4658366797906705,0.18996750090820724,0.34419581930112225,469008,338536,608280,496840
00078GCF_000151205.2_ASM15120v2_CDS.fna,2252,58,0.02575488454706927,1472,320,402,0.6709206927985415,0.14585232452142205,0.18322698268003645,0.5540328523850976,33125,13191,17721,0.5172790730359011,0.20599028686540594,0.27673064009869297,573493,505317,481181,387204
00079GCF_000151225.1_ASM15122v1_CDS.fna,1684,85,0.050475059382422804,213,325,1061,0.13320825515947468,0.2032520325203252,0.6635397123202001,0.3254286912987754,42691,20941,52544,0.36746832392232476,0.18025237570582564,0.4522793003718496,297598,211241,564222,490535
00080GCF_000151245.1_ASM15124v1_CDS.fna,1676,81,0.04832935560859188,236,325,1034,0.14796238244514107,0.20376175548589343,0.6482758620689655,0.3238969564738863,42505,20639,51402,0.37107362980811204,0.18018088802751733,0.44874548216437066,291647,208641,559928,484374
00081GCF_000152265.2_ASM15226v2_CDS.fna,1908,72,0.03773584905660377,530,207,1099,0.2886710239651416,0.11274509803921569,0.5985838779956427,0.3782216145144884,36136,18716,44588,0.36339501206757846,0.18821399839098954,0.44839098954143203,358922,289177,594423,471021
00082GCF_000166095.1_ASM16609v1_CDS.fna,1311,35,0.02669717772692601,389,234,653,0.304858934169279,0.1833855799373041,0.5117554858934169,0.3183086546782689,25910,22615,38841,0.2965684591259758,0.2588535585925875,0.4445779822814367,225808,147894,457172,343150
00083GCF_000172995.2_ASM17299v2_CDS.fna,3841,103,0.026815933350689925,1892,728,1118,0.5061530230069556,0.1947565543071161,0.2990904226859283,0.6118109407039704,43410,9210,7479,0.7223081914840513,0.1532471422153447,0.12444466630060401,1045687,1045856,712476,614591
00084GCF_000175555.1_ASM17555v1_CDS.fna,3179,520,0.1635734507706826,763,540,1356,0.28694998119593834,0.20308386611508086,0.5099661526889808,0.3591018355943686,44511,56607,78370,0.24798872348012124,0.3153804154038153,0.4366308611160635,496069,345131,816587,684724
00085GCF_000179575.2_ASM17957v2_CDS.fna,1637,54,0.032987171655467315,151,115,1317,0.09538850284270373,0.07264687302590019,0.831964624131396,0.3145260761603999,29397,20326,54272,0.2826770517813356,0.1954517044088658,0.5218712438097985,270660,175332,558415,413574
00086GCF_000186365.1_ASM18636v1_CDS.fna,1357,46,0.03389830508474576,475,575,261,0.36231884057971014,0.43859649122807015,0.19908466819221968,0.5349052176390728,23362,18982,14191,0.4132307420182188,0.3357566109489697,0.2510126470328115,357079,281202,303533,251446
00087GCF_000187225.1_ASM18722v1_CDS.fna,4262,156,0.03660253402158611,2131,909,1066,0.5189965903555772,0.22138334145153435,0.25962006819288846,0.6328687098761849,34101,6165,6117,0.7352047086216933,0.13291507664446026,0.13188021473384645,1164635,1157628,736281,610879
00088GCF_000189555.1_ASM18955v1_CDS.fna,2759,159,0.05762957593330917,785,525,1290,0.3019230769230769,0.20192307692307693,0.49615384615384617,0.36095014234383577,43888,53875,75153,0.2538110990307432,0.31156746628420734,0.4346214346850494,484622,332781,784910,662274
00089GCF_000189575.1_ASM18957v1_CDS.fna,2692,83,0.030832095096582468,784,525,1300,0.3004982752012265,0.2012265235722499,0.4982752012265236,0.35874157523914424,44007,54790,76668,0.2508021542757815,0.3122560054711766,0.4369418402530419,485412,333383,794840,668774
00090GCF_000189795.1_ASM18979v2_CDS.fna,1738,91,0.0523590333716916,237,337,1073,0.14389799635701275,0.20461445051608987,0.6514875531268974,0.32163351156304754,43747,21774,54475,0.3645704856828561,0.18145604853495118,0.4539734657821927,302316,216988,587922,507357
00091GCF_000189815.1_ASM18981v2_CDS.fna,1757,95,0.05406943653955606,236,341,1085,0.14199759326113118,0.20517448856799037,0.6528279181708785,0.3219768258944586,44133,21985,54942,0.3645547662316207,0.18160416322484718,0.4538410705435321,305255,218931,591395,512443
00092GCF_000189835.1_ASM18983v2_CDS.fna,1769,126,0.07122668174109667,235,342,1066,0.1430310407790627,0.20815581253804016,0.6488131466828971,0.3218963955749121,43806,21813,54543,0.364557846906676,0.1815299345883058,0.45391221850501823,303218,217480,588306,508591
00093GCF_000189855.1_ASM18985v2_CDS.fna,1746,90,0.05154639175257732,235,339,1082,0.14190821256038647,0.20471014492753623,0.6533816425120773,0.3220455328999212,44076,21911,54862,0.36471960876796666,0.18130890615561568,0.45397148507641766,304588,218517,590051,511164
00094GCF_000189875.1_ASM18987v2_CDS.fna,1984,177,0.08921370967741936,274,378,1155,0.15163254012174876,0.20918649695628114,0.6391809629219701,0.32300640465710473,47528,23917,58847,0.3647806465477543,0.18356460872501765,0.45165474472722805,330148,237476,637787,551904
00095GCF_000189895.1_ASM18989v2_CDS.fna,1645,80,0.0486322188449848,217,325,1023,0.13865814696485623,0.20766773162939298,0.6536741214057508,0.3220688362795927,42054,21045,52565,0.36358763314428,0.18194943975653619,0.45446292709918384,291293,208839,563890,488851
00096GCF_000189915.1_ASM18991v2_CDS.fna,1886,102,0.05408271474019088,272,345,1167,0.15246636771300448,0.19338565022421525,0.6541479820627802,0.3139889679995068,47862,24975,63405,0.35130136081384594,0.18331351565596513,0.4653851235301889,324519,230654,648478,564478
00097GCF_000189935.1_ASM18993v2_CDS.fna,1969,124,0.06297613001523616,280,360,1205,0.15176151761517614,0.1951219512195122,0.6531165311653117,0.3143894785711385,49283,25713,64809,0.35251242802474875,0.18392046064160794,0.4635671113336433,334441,238459,668636,580726
00098GCF_000189955.1_ASM18995v2_CDS.fna,1876,76,0.04051172707889126,276,345,1179,0.15333333333333332,0.19166666666666668,0.655,0.3140166885285904,48117,25091,63814,0.35116258702982,0.1831165798192991,0.46572083315088086,326409,232097,652053,568028
00099GCF_000189975.1_ASM18997v2_CDS.fna,1926,106,0.055036344755970926,274,354,1192,0.15054945054945054,0.1945054945054945,0.654945054945055,0.3147735916283465,48306,25207,63879,0.3515925235821591,0.18346774193548387,0.46493973448235704,328197,235441,654778,572198
00100GCF_000189995.1_ASM18999v2_CDS.fna,1807,117,0.06474820143884892,239,335,1116,0.14142011834319526,0.19822485207100593,0.6603550295857988,0.3121877681846318,46010,24280,61969,0.3478780272041978,0.18357918931792921,0.468542783477873,312926,222186,628449,550510
00101GCF_000190015.1_ASM19001v2_CDS.fna,1834,138,0.0752453653217012,238,334,1124,0.1403301886792453,0.19693396226415094,0.6627358490566038,0.31238702811446495,46039,24328,62085,0.3475900703651134,0.1836740857065201,0.4687358439283665,313177,222230,626947,551568
00102GCF_000190035.1_ASM19003v2_CDS.fna,1825,113,0.06191780821917808,243,340,1129,0.1419392523364486,0.1985981308411215,0.6594626168224299,0.31331129272815567,46604,24630,62822,0.3476457599809035,0.18372918780211256,0.468625052216984,317133,226740,634121,557893
00103GCF_000190055.1_ASM19005v2_CDS.fna,1895,120,0.0633245382585752,260,347,1168,0.14647887323943662,0.19549295774647887,0.6580281690140845,0.3115720625350843,48444,25530,66115,0.34580873587505084,0.18224128946598234,0.4719499746589668,329681,234242,664483,581522
00104GCF_000190075.1_ASM19007v2_CDS.fna,1844,94,0.0509761388286334,256,349,1145,0.1462857142857143,0.19942857142857143,0.6542857142857142,0.3123033266529488,48134,25352,65393,0.34658947717077454,0.18254739737469308,0.47086312545453235,327426,232319,656046,576521
